f_attemps,f_ishometeam,f_Corners,f_Offsides,f_Ball_Posession,f_Yellow_cards,f_Red_cards,f_Fouls_suffered,f_passes_attemted,f_passes_completed,f_pass_completion_rate,f_diameter,f_largest_cliques,f_countmax_cliques,f_reciprocity,f_global_clustering,f_diversity,f_hubs,f_authorities,f_pagerank_max,f_pagerank_mean,f_pagerank_median,f_assortativity,f_AverageNeighborhood,f_degree_centralization,f_betweenness_centralization,f_closeness_centralization,s_attemps,s_ishometeam,s_Corners,s_Offsides,s_Ball_Posession,s_Yellow_cards,s_Red_cards,s_Fouls_suffered,s_passes_attemted,s_passes_completed,s_pass_completion_rate,s_diameter,s_largest_cliques,s_countmax_cliques,s_reciprocity,s_global_clustering,s_diversity,s_hubs,s_authorities,s_pagerank_max,s_pagerank_mean,s_pagerank_median,s_assortativity,s_AverageNeighborhood,s_degree_centralization,s_betweenness_centralization,s_closeness_centralization,label
19,1,9,2,0.51,1,0,13,456,371,0.81,5,9,4,0.8089887640449438,0.806060606060606,1.9214164394139466,0.10753487582933385,0.11122462710027656,0.13598254589174388,0.09090909090909091,0.08984633376433138,-0.14582646406087735,8.021067821067822,17.800000000000004,0.23333333333333334,9.341491841491841,13,0,5,2,0.49,2,0,15,507,405,0.8,6,8,2,0.8395061728395061,0.8241758241758241,1.8390211812571493,0.11121869333075886,0.11706394122890662,0.13136342122392689,0.09090909090909088,0.09879901063999612,-0.28566706647850637,7.781998556998556,16.200000000000003,0.3222222222222222,8.973096348096348,1
13,0,5,2,0.49,2,0,15,507,405,0.8,6,8,2,0.8395061728395061,0.8241758241758241,1.8390211812571493,0.11121869333075886,0.11706394122890662,0.13136342122392689,0.09090909090909088,0.09879901063999612,-0.28566706647850637,7.781998556998556,16.200000000000003,0.3222222222222222,8.973096348096348,19,1,9,2,0.51,1,0,13,456,371,0.81,5,9,4,0.8089887640449438,0.806060606060606,1.9214164394139466,0.10753487582933385,0.11122462710027656,0.13598254589174388,0.09090909090909091,0.08984633376433138,-0.14582646406087735,8.021067821067822,17.800000000000004,0.23333333333333334,9.341491841491841,0
15,1,4,2,0.36,3,0,15,344,266,0.77,5,9,3,0.7906976744186046,0.8065573770491803,1.860419010781378,0.11841447804906205,0.12740210466182128,0.14016751213223166,0.09090909090909091,0.09489716810372092,-0.22947473395491166,7.743939393939394,17.200000000000003,0.26666666666666666,9.233225108225108,18,0,4,5,0.64,1,0,9,646,566,0.88,7,9,1,0.9130434782608695,0.8471428571428572,1.9223576709900674,0.11772478741234518,0.11455625864748814,0.12439708417618354,0.0909090909090909,0.10356074948371978,-0.1263256400408814,8.510353535353536,18.4,0.19999999999999998,9.555777555777555,0
18,0,4,5,0.64,1,0,9,646,566,0.88,7,9,1,0.9130434782608695,0.8471428571428572,1.9223576709900674,0.11772478741234518,0.11455625864748814,0.12439708417618354,0.0909090909090909,0.10356074948371978,-0.1263256400408814,8.510353535353536,18.4,0.19999999999999998,9.555777555777555,15,1,4,2,0.36,3,0,15,344,266,0.77,5,9,3,0.7906976744186046,0.8065573770491803,1.860419010781378,0.11841447804906205,0.12740210466182128,0.14016751213223166,0.09090909090909091,0.09489716810372092,-0.22947473395491166,7.743939393939394,17.200000000000003,0.26666666666666666,9.233225108225108,1
8,1,1,2,0.36,3,0,7,439,350,0.8,4,10,1,0.8571428571428571,0.8284023668639053,1.8735353007490363,0.10507436489439151,0.10904522686806614,0.11413192951999827,0.09090909090909091,0.09133087592613282,-0.0964543162046388,8.33961038961039,18.2,0.2111111111111111,9.44155844155844,21,0,8,0,0.64,1,0,20,826,723,0.88,6,10,1,0.8958333333333334,0.8740053050397878,1.8898428945567178,0.11307768985988942,0.11426970759997954,0.147410464712239,0.09090909090909093,0.09233946297992843,-0.09642740805971735,8.767171717171719,19.200000000000003,0.15555555555555553,9.835497835497833,1
21,0,8,0,0.64,1,0,20,826,723,0.88,6,10,1,0.8958333333333334,0.8740053050397878,1.8898428945567178,0.11307768985988942,0.11426970759997954,0.147410464712239,0.09090909090909093,0.09233946297992843,-0.09642740805971735,8.767171717171719,19.200000000000003,0.15555555555555553,9.835497835497833,8,1,1,2,0.36,3,0,7,439,350,0.8,4,10,1,0.8571428571428571,0.8284023668639053,1.8735353007490363,0.10507436489439151,0.10904522686806614,0.11413192951999827,0.09090909090909091,0.09133087592613282,-0.0964543162046388,8.33961038961039,18.2,0.2111111111111111,9.44155844155844,1
4,1,2,0,0.43,0,0,14,452,375,0.83,5,7,4,0.8108108108108109,0.7399103139013453,1.6674619334292948,0.11299513692661223,0.11567407183388978,0.1540894045238048,0.09090909090909091,0.08095256260893828,-0.2599578599354589,7.051515151515151,14.800000000000004,0.39999999999999997,8.529872904872905,12,0,6,3,0.57,2,0,5,604,528,0.87,6,8,2,0.8674698795180723,0.7891156462585034,1.8500883588449446,0.12069891563224697,0.12724080860807702,0.16937687541617738,0.09090909090909091,0.09237890345816575,-0.18111200683903697,7.972402597402597,16.6,0.30000000000000004,8.944055944055943,1
12,0,6,3,0.57,2,0,5,604,528,0.87,6,8,2,0.8674698795180723,0.7891156462585034,1.8500883588449446,0.12069891563224697,0.12724080860807702,0.16937687541617738,0.09090909090909091,0.09237890345816575,-0.18111200683903697,7.972402597402597,16.6,0.30000000000000004,8.944055944055943,4,1,2,0,0.43,0,0,14,452,375,0.83,5,7,4,0.8108108108108109,0.7399103139013453,1.6674619334292948,0.11299513692661223,0.11567407183388978,0.1540894045238048,0.09090909090909091,0.08095256260893828,-0.2599578599354589,7.051515151515151,14.800000000000004,0.39999999999999997,8.529872904872905,1
2,1,1,3,0.37,2,0,10,474,396,0.84,7,8,2,0.8470588235294118,0.7949152542372881,1.957464565155022,0.10246966022846948,0.10730124132968286,0.12644045679263266,0.09090909090909093,0.09651843758449138,-0.08535125696577527,7.761544011544012,17.0,0.27777777777777773,9.109848484848483,9,0,5,5,0.63,1,0,5,842,765,0.91,5,8,2,0.967741935483871,0.8711484593837535,1.8407487285692812,0.11261936501793174,0.1193807735996124,0.14201776797442572,0.0909090909090909,0.10438804087025128,-0.23517997237849922,8.693073593073594,18.6,0.18888888888888888,9.668831168831167,0
9,0,5,5,0.63,1,0,5,842,765,0.91,5,8,2,0.967741935483871,0.8711484593837535,1.8407487285692812,0.11261936501793174,0.1193807735996124,0.14201776797442572,0.0909090909090909,0.10438804087025128,-0.23517997237849922,8.693073593073594,18.6,0.18888888888888888,9.668831168831167,2,1,1,3,0.37,2,0,10,474,396,0.84,7,8,2,0.8470588235294118,0.7949152542372881,1.957464565155022,0.10246966022846948,0.10730124132968286,0.12644045679263266,0.09090909090909093,0.09651843758449138,-0.08535125696577527,7.761544011544012,17.0,0.27777777777777773,9.109848484848483,1
11,1,4,0,0.45,3,0,16,443,355,0.8,5,9,2,0.8539325842696629,0.8206686930091185,1.9582339179011543,0.10050052002871507,0.0975580671055649,0.13635433515567622,0.09090909090909093,0.09418420307747595,-0.12800194494417738,8.217821067821069,17.8,0.2333333333333334,9.34149184149184,11,0,9,4,0.55,1,0,12,566,465,0.82,6,7,6,0.9069767441860465,0.8145695364238411,1.8117095534393062,0.12266025397408392,0.12569399347443083,0.14331244561332845,0.09090909090909088,0.09604645659381969,-0.15738245095350512,7.9953823953823955,17.200000000000003,0.2666666666666667,9.180777555777555,1
11,0,9,4,0.55,1,0,12,566,465,0.82,6,7,6,0.9069767441860465,0.8145695364238411,1.8117095534393062,0.12266025397408392,0.12569399347443083,0.14331244561332845,0.09090909090909088,0.09604645659381969,-0.15738245095350512,7.9953823953823955,17.200000000000003,0.2666666666666667,9.180777555777555,11,1,4,0,0.45,3,0,16,443,355,0.8,5,9,2,0.8539325842696629,0.8206686930091185,1.9582339179011543,0.10050052002871507,0.0975580671055649,0.13635433515567622,0.09090909090909093,0.09418420307747595,-0.12800194494417738,8.217821067821069,17.8,0.2333333333333334,9.34149184149184,0
9,1,3,1,0.6,1,0,11,643,548,0.85,5,9,1,0.8636363636363636,0.8233438485804416,1.7455268545578808,0.1227160760280129,0.10616705608052417,0.1509042819926547,0.09090909090909093,0.08110355817941871,-0.27106662225707,8.228066378066377,17.6,0.24444444444444444,9.326839826839826,6,0,2,1,0.4,4,0,11,382,284,0.74,3,8,8,0.7619047619047619,0.7534965034965035,1.7897475470555702,0.102655925035191,0.11526767054166648,0.138797415460961,0.09090909090909091,0.08009099292622826,-0.05403897191337408,7.610137085137086,16.8,0.28888888888888886,8.975191475191474,1
6,0,2,1,0.4,4,0,11,382,284,0.74,3,8,8,0.7619047619047619,0.7534965034965035,1.7897475470555702,0.102655925035191,0.11526767054166648,0.138797415460961,0.09090909090909091,0.08009099292622826,-0.05403897191337408,7.610137085137086,16.8,0.28888888888888886,8.975191475191474,9,1,3,1,0.6,1,0,11,643,548,0.85,5,9,1,0.8636363636363636,0.8233438485804416,1.7455268545578808,0.1227160760280129,0.10616705608052417,0.1509042819926547,0.09090909090909093,0.08110355817941871,-0.27106662225707,8.228066378066377,17.6,0.24444444444444444,9.326839826839826,0
13,1,7,5,0.46,3,0,14,411,313,0.76,5,9,3,0.8314606741573034,0.8117283950617284,1.9264896273942511,0.11254226160408992,0.10633436899799997,0.13810217659715662,0.09090909090909091,0.09492606253101517,-0.10672530543762516,8.102308802308801,17.800000000000004,0.23333333333333334,9.355311355311356,13,0,6,0,0.54,3,0,12,507,401,0.79,5,10,2,0.8865979381443299,0.887434554973822,2.0261206329699606,0.10610219488000529,0.101993500128149,0.11767648433778802,0.09090909090909091,0.09753169837442759,-0.06407312496373183,8.779545454545454,19.400000000000002,0.14444444444444446,9.983516483516485,1
