f_attemps,f_ishometeam,f_Corners,f_Offsides,f_Ball_Posession,f_Yellow_cards,f_Red_cards,f_Fouls_suffered,f_passes_attemted,f_passes_completed,f_pass_completion_rate,f_diameter,f_largest_cliques,f_countmax_cliques,f_reciprocity,f_global_clustering,f_diversity,f_hubs,f_authorities,f_pagerank_max,f_pagerank_mean,f_pagerank_median,f_assortativity,f_AverageNeighborhood,f_degree_centralization,f_betweenness_centralization,f_closeness_centralization,s_attemps,s_ishometeam,s_Corners,s_Offsides,s_Ball_Posession,s_Yellow_cards,s_Red_cards,s_Fouls_suffered,s_passes_attemted,s_passes_completed,s_pass_completion_rate,s_diameter,s_largest_cliques,s_countmax_cliques,s_reciprocity,s_global_clustering,s_diversity,s_hubs,s_authorities,s_pagerank_max,s_pagerank_mean,s_pagerank_median,s_assortativity,s_AverageNeighborhood,s_degree_centralization,s_betweenness_centralization,s_closeness_centralization,label
7,1,3,1,0.39,3,0,5,363,280,0.77,4,7,4,0.8705882352941177,0.7891156462585034,1.838504606336658,0.1119096191641141,0.11657902364071449,0.12819962709800645,0.09090909090909091,0.099972968865994,-0.11878709228232719,7.888167388167388,17.000000000000004,0.2777777777777778,9.076590076590076,12,0,5,0,0.61,2,0,17,605,521,0.86,5,8,2,0.8095238095238095,0.7718120805369127,1.7311509540848353,0.12409371870685584,0.1186031321150485,0.12779106061988588,0.09090909090909091,0.09012737182647237,-0.2291986108913435,7.888852813852814,16.800000000000004,0.2888888888888889,8.970862470862471,0
12,0,5,0,0.61,2,0,17,605,521,0.86,5,8,2,0.8095238095238095,0.7718120805369127,1.7311509540848353,0.12409371870685584,0.1186031321150485,0.12779106061988588,0.09090909090909091,0.09012737182647237,-0.2291986108913435,7.888852813852814,16.800000000000004,0.2888888888888889,8.970862470862471,7,1,3,1,0.39,3,0,5,363,280,0.77,4,7,4,0.8705882352941177,0.7891156462585034,1.838504606336658,0.1119096191641141,0.11657902364071449,0.12819962709800645,0.09090909090909091,0.099972968865994,-0.11878709228232719,7.888167388167388,17.000000000000004,0.2777777777777778,9.076590076590076,0
11,1,4,4,0.46,4,0,13,412,331,0.8,7,9,1,0.7560975609756098,0.7623239436619719,1.7782333057997075,0.0933912673496996,0.11774807874058835,0.16781236268696192,0.09090909090909093,0.08800962264850616,-0.22394053529269817,7.561435786435786,16.4,0.3111111111111111,8.901057276057276,19,0,11,0,0.54,3,0,9,529,457,0.86,5,9,1,0.8791208791208791,0.8411078717201166,1.8253470799547058,0.11313458297107803,0.10630625201728333,0.13198679155429544,0.09090909090909091,0.09251862747619505,-0.20395891098937033,8.38189033189033,18.2,0.21111111111111114,9.496503496503495,0
19,0,11,0,0.54,3,0,9,529,457,0.86,5,9,1,0.8791208791208791,0.8411078717201166,1.8253470799547058,0.11313458297107803,0.10630625201728333,0.13198679155429544,0.09090909090909091,0.09251862747619505,-0.20395891098937033,8.38189033189033,18.2,0.21111111111111114,9.496503496503495,11,1,4,4,0.46,4,0,13,412,331,0.8,7,9,1,0.7560975609756098,0.7623239436619719,1.7782333057997075,0.0933912673496996,0.11774807874058835,0.16781236268696192,0.09090909090909093,0.08800962264850616,-0.22394053529269817,7.561435786435786,16.4,0.3111111111111111,8.901057276057276,1
12,1,4,6,0.48,3,0,6,432,371,0.86,5,9,2,0.8470588235294118,0.8344481605351171,1.8578882675763122,0.11536736458729317,0.12328047030749312,0.1392962163746523,0.09090909090909091,0.09277660118285772,-0.17350148811557525,7.96525974025974,17.0,0.2777777777777778,9.160284160284158,16,0,11,4,0.52,1,0,15,555,477,0.86,6,8,2,0.8863636363636364,0.8115015974440895,1.8090947530147503,0.11958564440834689,0.13416328407915284,0.15214259624447993,0.09090909090909093,0.07169862394738663,-0.15908925243544364,8.118181818181817,17.599999999999998,0.24444444444444446,9.285214785214784,0
16,0,11,4,0.52,1,0,15,555,477,0.86,6,8,2,0.8863636363636364,0.8115015974440895,1.8090947530147503,0.11958564440834689,0.13416328407915284,0.15214259624447993,0.09090909090909093,0.07169862394738663,-0.15908925243544364,8.118181818181817,17.599999999999998,0.24444444444444446,9.285214785214784,12,1,4,6,0.48,3,0,6,432,371,0.86,5,9,2,0.8470588235294118,0.8344481605351171,1.8578882675763122,0.11536736458729317,0.12328047030749312,0.1392962163746523,0.09090909090909091,0.09277660118285772,-0.17350148811557525,7.96525974025974,17.0,0.2777777777777778,9.160284160284158,1
24,1,13,3,0.61,1,0,6,584,504,0.86,6,9,4,0.8842105263157894,0.875,1.9436598646990053,0.10372580126290784,0.10309167912072792,0.12822093157766631,0.09090909090909091,0.09065795521661558,-0.13447205891449476,8.653679653679653,19.000000000000004,0.16666666666666669,9.82850482850483,6,0,1,3,0.39,1,0,7,333,258,0.77,5,7,4,0.75,0.686046511627907,1.6904084725341788,0.10586539874841083,0.11437309542057733,0.1266041918963419,0.09090909090909093,0.09487440971183171,-0.18147464482062542,6.768073593073592,14.399999999999999,0.4222222222222223,8.286838161838162,1
6,0,1,3,0.39,1,0,7,333,258,0.77,5,7,4,0.75,0.686046511627907,1.6904084725341788,0.10586539874841083,0.11437309542057733,0.1266041918963419,0.09090909090909093,0.09487440971183171,-0.18147464482062542,6.768073593073592,14.399999999999999,0.4222222222222223,8.286838161838162,24,1,13,3,0.61,1,0,6,584,504,0.86,6,9,4,0.8842105263157894,0.875,1.9436598646990053,0.10372580126290784,0.10309167912072792,0.12822093157766631,0.09090909090909091,0.09065795521661558,-0.13447205891449476,8.653679653679653,19.000000000000004,0.16666666666666669,9.82850482850483,0
7,1,4,3,0.46,4,1,5,379,288,0.76,4,8,3,0.8333333333333334,0.7752613240418118,1.8489261591709674,0.10737038832784981,0.12887165086911342,0.1246342961934371,0.09090909090909088,0.09568619851419605,-0.19183195750933688,7.7546176046176045,16.8,0.28888888888888886,9.027639027639028,26,0,4,1,0.54,2,0,21,498,419,0.84,6,7,9,0.8604651162790697,0.7980132450331126,1.955983846584362,0.11253558336806932,0.11334171558314245,0.13751018304318446,0.09090909090909091,0.08662962975806361,-0.19345596506631219,7.963888888888889,17.200000000000003,0.2666666666666667,9.161838161838162,0
26,0,4,1,0.54,2,0,21,498,419,0.84,6,7,9,0.8604651162790697,0.7980132450331126,1.955983846584362,0.11253558336806932,0.11334171558314245,0.13751018304318446,0.09090909090909091,0.08662962975806361,-0.19345596506631219,7.963888888888889,17.200000000000003,0.2666666666666667,9.161838161838162,7,1,4,3,0.46,4,1,5,379,288,0.76,4,8,3,0.8333333333333334,0.7752613240418118,1.8489261591709674,0.10737038832784981,0.12887165086911342,0.1246342961934371,0.09090909090909088,0.09568619851419605,-0.19183195750933688,7.7546176046176045,16.8,0.28888888888888886,9.027639027639028,1
12,1,4,1,0.43,3,0,12,356,269,0.76,4,7,1,0.8051948051948052,0.7163865546218487,1.7999587982097305,0.1020996443411243,0.11133246195335186,0.1257236935665713,0.09090909090909093,0.09411760635774663,-0.14859940910587863,7.185533910533912,15.400000000000002,0.36666666666666664,8.566100566100568,8,0,2,2,0.57,4,1,11,507,429,0.85,4,8,6,0.8791208791208791,0.8289473684210527,1.8507172485787664,0.10803437333285945,0.1049451348837212,0.13008096561470286,0.09090909090909091,0.09087008480824495,-0.20479155764385792,8.406601731601732,18.200000000000003,0.2111111111111111,9.453213453213454,1
8,0,2,2,0.57,4,1,11,507,429,0.85,4,8,6,0.8791208791208791,0.8289473684210527,1.8507172485787664,0.10803437333285945,0.1049451348837212,0.13008096561470286,0.09090909090909091,0.09087008480824495,-0.20479155764385792,8.406601731601732,18.200000000000003,0.2111111111111111,9.453213453213454,12,1,4,1,0.43,3,0,12,356,269,0.76,4,7,1,0.8051948051948052,0.7163865546218487,1.7999587982097305,0.1020996443411243,0.11133246195335186,0.1257236935665713,0.09090909090909093,0.09411760635774663,-0.14859940910587863,7.185533910533912,15.400000000000002,0.36666666666666664,8.566100566100568,0
7,1,2,1,0.48,5,0,7,476,412,0.87,8,8,1,0.8205128205128205,0.7267441860465116,1.7508449363198948,0.11837377971562932,0.13437718867802778,0.14951164428529656,0.09090909090909091,0.08305995683604507,-0.288276094999496,7.50523088023088,15.600000000000001,0.3555555555555556,8.631826506826506,20,0,5,3,0.52,3,0,8,547,470,0.86,7,10,1,0.8275862068965517,0.8242811501597445,1.9149931712702504,0.12249090324663342,0.1288608382127212,0.14567931191940853,0.09090909090909093,0.1020254508459226,-0.2429006929184654,8.088636363636365,17.400000000000002,0.2555555555555556,9.303321678321678,1
20,0,5,3,0.52,3,0,8,547,470,0.86,7,10,1,0.8275862068965517,0.8242811501597445,1.9149931712702504,0.12249090324663342,0.1288608382127212,0.14567931191940853,0.09090909090909093,0.1020254508459226,-0.2429006929184654,8.088636363636365,17.400000000000002,0.2555555555555556,9.303321678321678,7,1,2,1,0.48,5,0,7,476,412,0.87,8,8,1,0.8205128205128205,0.7267441860465116,1.7508449363198948,0.11837377971562932,0.13437718867802778,0.14951164428529656,0.09090909090909091,0.08305995683604507,-0.288276094999496,7.50523088023088,15.600000000000001,0.3555555555555556,8.631826506826506,0
22,1,3,5,0.65,0,0,9,659,586,0.89,6,9,2,0.9263157894736842,0.8918918918918919,1.9748792147848102,0.10963813288450122,0.10962557999787663,0.1368493797736176,0.09090909090909091,0.08059799950626832,-0.23107284958666252,8.804834054834053,19.0,0.16666666666666669,9.837121212121211,10,0,1,1,0.35,1,0,11,285,212,0.74,4,6,4,0.6984126984126984,0.6212121212121212,1.6448522558071819,0.10469481500742794,0.11284142906612385,0.15520929523751995,0.09090909090909091,0.09019175354155527,-0.06393162273893131,6.006818181818182,12.600000000000001,0.5666666666666667,7.717356173238526,1
10,0,1,1,0.35,1,0,11,285,212,0.74,4,6,4,0.6984126984126984,0.6212121212121212,1.6448522558071819,0.10469481500742794,0.11284142906612385,0.15520929523751995,0.09090909090909091,0.09019175354155527,-0.06393162273893131,6.006818181818182,12.600000000000001,0.5666666666666667,7.717356173238526,22,1,3,5,0.65,0,0,9,659,586,0.89,6,9,2,0.9263157894736842,0.8918918918918919,1.9748792147848102,0.10963813288450122,0.10962557999787663,0.1368493797736176,0.09090909090909091,0.08059799950626832,-0.23107284958666252,8.804834054834053,19.0,0.16666666666666669,9.837121212121211,0
5,1,3,7,0.32,6,0,7,291,234,0.8,6,7,2,0.8157894736842105,0.7107438016528925,1.659080698762253,0.10513159891499996,0.10707287465255472,0.12814788249006856,0.0909090909090909,0.09612092156236961,-0.17710932606048596,6.96969696969697,15.200000000000001,0.38888888888888884,8.514763014763014,7,0,13,0,0.68,3,0,8,713,648,0.91,7,8,4,0.8666666666666667,0.8404907975460123,1.842820467150858,0.11691605777204239,0.10786545997016289,0.16975880023588547,0.09090909090909093,0.07769885000408093,-0.0289307480326182,8.207611832611834,18.000000000000004,0.2222222222222222,9.467023172905527,1
7,0,13,0,0.68,3,0,8,713,648,0.91,7,8,4,0.8666666666666667,0.8404907975460123,1.842820467150858,0.11691605777204239,0.10786545997016289,0.16975880023588547,0.09090909090909093,0.07769885000408093,-0.0289307480326182,8.207611832611834,18.000000000000004,0.2222222222222222,9.467023172905527,5,1,3,7,0.32,6,0,7,291,234,0.8,6,7,2,0.8157894736842105,0.7107438016528925,1.659080698762253,0.10513159891499996,0.10707287465255472,0.12814788249006856,0.0909090909090909,0.09612092156236961,-0.17710932606048596,6.96969696969697,15.200000000000001,0.38888888888888884,8.514763014763014,0
20,1,6,11,0.6,1,0,11,455,407,0.89,5,8,2,0.8192771084337349,0.7922535211267606,1.894312024733532,0.11404539999981286,0.11226677406937893,0.1360627949022546,0.09090909090909091,0.09200300686759023,-0.13860196464112393,7.79512987012987,16.599999999999998,0.3,8.981351981351981,6,0,2,1,0.4,3,1,10,365,285,0.78,7,6,4,0.7761194029850746,0.6256684491978609,1.6668756974308385,0.11172633477562954,0.12017933598892286,0.13355779396461992,0.09090909090909091,0.08788620512074609,-0.06013031529716243,6.187409812409812,13.400000000000002,0.4888888888888889,7.959457209457209,1
6,0,2,1,0.4,3,1,10,365,285,0.78,7,6,4,0.7761194029850746,0.6256684491978609,1.6668756974308385,0.11172633477562954,0.12017933598892286,0.13355779396461992,0.09090909090909091,0.08788620512074609,-0.06013031529716243,6.187409812409812,13.400000000000002,0.4888888888888889,7.959457209457209,20,1,6,11,0.6,1,0,11,455,407,0.89,5,8,2,0.8192771084337349,0.7922535211267606,1.894312024733532,0.11404539999981286,0.11226677406937893,0.1360627949022546,0.09090909090909091,0.09200300686759023,-0.13860196464112393,7.79512987012987,16.599999999999998,0.3,8.981351981351981,0
12,1,6,1,0.45,0,0,7,477,373,0.78,6,9,1,0.8192771084337349,0.7908163265306123,1.928140439115507,0.10764618654543152,0.11717520196094147,0.15665506001847904,0.09090909090909091,0.09304078187436558,-0.19535999035826732,7.83845598845599,16.6,0.3111111111111111,8.956321456321456,11,0,4,0,0.55,3,0,8,606,518,0.85,6,10,1,0.8089887640449438,0.8130563798219584,1.7957955746582432,0.11709803758000464,0.13709869256114668,0.13283613013573187,0.09090909090909091,0.09095132557235194,-0.1829045089375499,8.106854256854257,17.8,0.2333333333333333,9.334165834165832,0
11,0,4,0,0.55,3,0,8,606,518,0.85,6,10,1,0.8089887640449438,0.8130563798219584,1.7957955746582432,0.11709803758000464,0.13709869256114668,0.13283613013573187,0.09090909090909091,0.09095132557235194,-0.1829045089375499,8.106854256854257,17.8,0.2333333333333333,9.334165834165832,12,1,6,1,0.45,0,0,7,477,373,0.78,6,9,1,0.8192771084337349,0.7908163265306123,1.928140439115507,0.10764618654543152,0.11717520196094147,0.15665506001847904,0.09090909090909091,0.09304078187436558,-0.19535999035826732,7.83845598845599,16.6,0.3111111111111111,8.956321456321456,0
17,1,5,0,0.49,0,0,6,453,366,0.81,6,8,4,0.8148148148148148,0.7482014388489209,1.6933245898286116,0.1227986317041181,0.13567669218527376,0.14064111188648507,0.09090909090909091,0.09073760521042241,-0.12317417263524745,7.433910533910534,16.200000000000003,0.3222222222222222,8.810148185148186,10,0,3,1,0.51,4,0,10,489,398,0.81,6,9,1,0.8433734939759037,0.7758007117437722,1.7979305623738477,0.11002719577507218,0.1070017630143867,0.1322343305455314,0.09090909090909093,0.09671398190555532,-0.1652878597717208,7.76533189033189,16.599999999999998,0.3,8.951881451881452,1
10,0,3,1,0.51,4,0,10,489,398,0.81,6,9,1,0.8433734939759037,0.7758007117437722,1.7979305623738477,0.11002719577507218,0.1070017630143867,0.1322343305455314,0.09090909090909093,0.09671398190555532,-0.1652878597717208,7.76533189033189,16.599999999999998,0.3,8.951881451881452,17,1,5,0,0.49,0,0,6,453,366,0.81,6,8,4,0.8148148148148148,0.7482014388489209,1.6933245898286116,0.1227986317041181,0.13567669218527376,0.14064111188648507,0.09090909090909091,0.09073760521042241,-0.12317417263524745,7.433910533910534,16.200000000000003,0.3222222222222222,8.810148185148186,0
10,1,4,3,0.46,2,0,12,493,421,0.85,4,9,1,0.8735632183908046,0.8263665594855305,1.7686116177156037,0.1171930949482696,0.10535488897526424,0.13071430805843284,0.09090909090909091,0.0946629618998968,-0.16438118876321375,8.093181818181819,17.4,0.2555555555555556,9.280885780885782,4,0,3,1,0.54,3,0,13,490,401,0.82,6,9,1,0.8674698795180723,0.7937062937062938,1.7921149126805132,0.10881192714639382,0.10940349906355601,0.14502049347127594,0.09090909090909093,0.0956107935446104,-0.2177772201663361,7.898160173160173,16.6,0.3,8.998959373959373,1
4,0,3,1,0.54,3,0,13,490,401,0.82,6,9,1,0.8674698795180723,0.7937062937062938,1.7921149126805132,0.10881192714639382,0.10940349906355601,0.14502049347127594,0.09090909090909093,0.0956107935446104,-0.2177772201663361,7.898160173160173,16.6,0.3,8.998959373959373,10,1,4,3,0.46,2,0,12,493,421,0.85,4,9,1,0.8735632183908046,0.8263665594855305,1.7686116177156037,0.1171930949482696,0.10535488897526424,0.13071430805843284,0.09090909090909091,0.0946629618998968,-0.16438118876321375,8.093181818181819,17.4,0.2555555555555556,9.280885780885782,0
16,1,3,7,0.57,1,0,9,633,553,0.87,6,8,4,0.8863636363636364,0.8404907975460123,1.9450139064330418,0.10820799042352597,0.1084330558615777,0.12247309067394838,0.09090909090909091,0.0935470453452899,-0.15684497093409774,8.276948051948052,17.6,0.24444444444444446,9.320637695637695,12,0,5,0,0.43,1,0,5,438,375,0.86,5,8,2,0.7368421052631579,0.71875,1.5868646599749119,0.11312755724558388,0.13901803637416257,0.1525639861696317,0.09090909090909091,0.09139322199962091,-0.16157391635301052,7.213564213564214,15.200000000000003,0.37777777777777777,8.50545288045288,1
12,0,5,0,0.43,1,0,5,438,375,0.86,5,8,2,0.7368421052631579,0.71875,1.5868646599749119,0.11312755724558388,0.13901803637416257,0.1525639861696317,0.09090909090909091,0.09139322199962091,-0.16157391635301052,7.213564213564214,15.200000000000003,0.37777777777777777,8.50545288045288,16,1,3,7,0.57,1,0,9,633,553,0.87,6,8,4,0.8863636363636364,0.8404907975460123,1.9450139064330418,0.10820799042352597,0.1084330558615777,0.12247309067394838,0.09090909090909091,0.0935470453452899,-0.15684497093409774,8.276948051948052,17.6,0.24444444444444446,9.320637695637695,0
36,1,10,1,0.56,0,0,13,688,644,0.94,9,10,1,0.8695652173913043,0.8659942363112392,1.88891604171458,0.10151060163057748,0.10415754345765976,0.1276945927433629,0.09090909090909091,0.09535830162792362,-0.15167844783583934,8.558585858585857,18.400000000000002,0.19999999999999998,9.575757575757576,11,0,1,2,0.44,2,0,7,493,435,0.88,5,8,2,0.8705882352941177,0.8023648648648649,1.7961826840397674,0.11600887510901128,0.11289617656366367,0.14042059795693038,0.0909090909090909,0.08968268165739221,-0.24365638976408535,7.9760101010101,17.0,0.2777777777777778,9.114219114219114,1
11,0,1,2,0.44,2,0,7,493,435,0.88,5,8,2,0.8705882352941177,0.8023648648648649,1.7961826840397674,0.11600887510901128,0.11289617656366367,0.14042059795693038,0.0909090909090909,0.08968268165739221,-0.24365638976408535,7.9760101010101,17.0,0.2777777777777778,9.114219114219114,36,1,10,1,0.56,0,0,13,688,644,0.94,9,10,1,0.8695652173913043,0.8659942363112392,1.88891604171458,0.10151060163057748,0.10415754345765976,0.1276945927433629,0.09090909090909091,0.09535830162792362,-0.15167844783583934,8.558585858585857,18.400000000000002,0.19999999999999998,9.575757575757576,0
30,1,7,0,0.73,0,0,6,855,799,0.93,7,8,4,0.898876404494382,0.8294117647058824,1.933819355098033,0.1159329128436129,0.12201241753983033,0.14676398772415236,0.09090909090909093,0.09846508923409653,-0.13924894814842986,8.390548340548342,17.8,0.23333333333333336,9.307359307359308,2,0,1,0,0.27,1,0,7,274,211,0.77,4,6,6,0.821917808219178,0.6779279279279279,1.7782333057997077,0.10656528327653397,0.11185332063830819,0.13071989419050303,0.09090909090909091,0.09316646552708728,-0.15942960589867416,6.809848484848485,14.6,0.4222222222222222,8.286838161838162,1
2,0,1,0,0.27,1,0,7,274,211,0.77,4,6,6,0.821917808219178,0.6779279279279279,1.7782333057997077,0.10656528327653397,0.11185332063830819,0.13071989419050303,0.09090909090909091,0.09316646552708728,-0.15942960589867416,6.809848484848485,14.6,0.4222222222222222,8.286838161838162,30,1,7,0,0.73,0,0,6,855,799,0.93,7,8,4,0.898876404494382,0.8294117647058824,1.933819355098033,0.1159329128436129,0.12201241753983033,0.14676398772415236,0.09090909090909093,0.09846508923409653,-0.13924894814842986,8.390548340548342,17.8,0.23333333333333336,9.307359307359308,0
20,1,5,2,0.56,4,0,12,544,463,0.85,4,8,4,0.8636363636363636,0.8280757097791798,1.9317276296575467,0.11095570700168066,0.13167421402401663,0.14008978030575625,0.09090909090909093,0.10070527516678919,-0.14677168899365417,8.133946608946609,17.6,0.24444444444444446,9.362595737595738,18,0,4,1,0.44,1,0,14,393,317,0.81,5,9,1,0.7804878048780488,0.7491289198606271,1.8586101566113844,0.1046535506813435,0.10836926014013161,0.12778553999998493,0.09090909090909091,0.09034637739721671,-0.1287122286415037,7.518362193362193,16.400000000000002,0.3111111111111111,8.831002331002331,0
18,0,4,1,0.44,1,0,14,393,317,0.81,5,9,1,0.7804878048780488,0.7491289198606271,1.8586101566113844,0.1046535506813435,0.10836926014013161,0.12778553999998493,0.09090909090909091,0.09034637739721671,-0.1287122286415037,7.518362193362193,16.400000000000002,0.3111111111111111,8.831002331002331,20,1,5,2,0.56,4,0,12,544,463,0.85,4,8,4,0.8636363636363636,0.8280757097791798,1.9317276296575467,0.11095570700168066,0.13167421402401663,0.14008978030575625,0.09090909090909093,0.10070527516678919,-0.14677168899365417,8.133946608946609,17.6,0.24444444444444446,9.362595737595738,1
17,1,6,4,0.51,1,0,9,493,420,0.85,6,7,6,0.896551724137931,0.8054662379421221,1.94557884066348,0.10501365962242762,0.10759663945204936,0.11504371614707895,0.09090909090909093,0.09095632964151973,-0.23178170501275197,8.059271284271285,17.400000000000002,0.25555555555555554,9.229728604728605,20,0,5,2,0.49,1,0,6,475,408,0.86,7,8,2,0.8395061728395061,0.75,1.9654811069611136,0.12024645106639698,0.11497969770751804,0.14769082056465424,0.09090909090909091,0.08365826067497087,-0.19362497138685558,7.647222222222223,16.200000000000003,0.3222222222222223,8.798493173493172,1
20,0,5,2,0.49,1,0,6,475,408,0.86,7,8,2,0.8395061728395061,0.75,1.9654811069611136,0.12024645106639698,0.11497969770751804,0.14769082056465424,0.09090909090909091,0.08365826067497087,-0.19362497138685558,7.647222222222223,16.200000000000003,0.3222222222222223,8.798493173493172,17,1,6,4,0.51,1,0,9,493,420,0.85,6,7,6,0.896551724137931,0.8054662379421221,1.94557884066348,0.10501365962242762,0.10759663945204936,0.11504371614707895,0.09090909090909093,0.09095632964151973,-0.23178170501275197,8.059271284271285,17.400000000000002,0.25555555555555554,9.229728604728605,0
8,1,5,0,0.4,2,0,9,374,312,0.83,7,8,2,0.8,0.7625482625482626,1.8245958086472343,0.10779109334382715,0.1166140178960774,0.12706595085111697,0.0909090909090909,0.09459257853240247,-0.17409395094154054,7.5012265512265515,16.000000000000004,0.3333333333333333,8.791167166167165,15,0,6,4,0.6,3,0,14,700,623,0.89,9,9,2,0.9032258064516129,0.8704225352112676,1.9402534761632109,0.10485027437423435,0.11635819445839547,0.13328760126552927,0.09090909090909093,0.09599946116330069,-0.13511773881650513,8.547330447330447,18.6,0.1888888888888889,9.670454545454545,0
15,0,6,4,0.6,3,0,14,700,623,0.89,9,9,2,0.9032258064516129,0.8704225352112676,1.9402534761632109,0.10485027437423435,0.11635819445839547,0.13328760126552927,0.09090909090909093,0.09599946116330069,-0.13511773881650513,8.547330447330447,18.6,0.1888888888888889,9.670454545454545,8,1,5,0,0.4,2,0,9,374,312,0.83,7,8,2,0.8,0.7625482625482626,1.8245958086472343,0.10779109334382715,0.1166140178960774,0.12706595085111697,0.0909090909090909,0.09459257853240247,-0.17409395094154054,7.5012265512265515,16.000000000000004,0.3333333333333333,8.791167166167165,0
13,1,2,3,0.44,3,0,10,436,390,0.89,5,9,1,0.8433734939759037,0.7508710801393729,1.8343719702816237,0.10284561872629033,0.12078734174989697,0.13583397280962609,0.09090909090909091,0.0945315295445036,-0.17445349359028464,7.718650793650794,16.6,0.30000000000000004,8.895104895104895,13,0,6,4,0.56,6,0,10,539,482,0.89,7,9,2,0.898876404494382,0.8723076923076923,1.9327749474449427,0.11634204694919217,0.115633178442867,0.14708796929727747,0.09090909090909091,0.09287639296705862,-0.16924774326897918,8.345057720057719,17.799999999999997,0.2333333333333333,9.467023172905526,1
13,0,6,4,0.56,6,0,10,539,482,0.89,7,9,2,0.898876404494382,0.8723076923076923,1.9327749474449427,0.11634204694919217,0.115633178442867,0.14708796929727747,0.09090909090909091,0.09287639296705862,-0.16924774326897918,8.345057720057719,17.799999999999997,0.2333333333333333,9.467023172905526,13,1,2,3,0.44,3,0,10,436,390,0.89,5,9,1,0.8433734939759037,0.7508710801393729,1.8343719702816237,0.10284561872629033,0.12078734174989697,0.13583397280962609,0.09090909090909091,0.0945315295445036,-0.17445349359028464,7.718650793650794,16.6,0.30000000000000004,8.895104895104895,0
7,1,3,2,0.46,0,0,6,415,305,0.73,6,7,4,0.72,0.6746987951807228,1.7121089143872326,0.109756139761257,0.11405691474852542,0.1537716925696367,0.09090909090909091,0.08308599471307304,-0.21829630759216492,6.817099567099567,14.999999999999998,0.4,8.393731268731269,20,0,3,3,0.54,1,0,7,544,457,0.84,6,9,2,0.8666666666666667,0.8308157099697885,1.8689361117949903,0.1068189384137284,0.11336609338333314,0.12128197066302046,0.09090909090909093,0.08830800268587156,-0.20137076284158864,8.261904761904761,18.0,0.22222222222222224,9.420745920745922,0
20,0,3,3,0.54,1,0,7,544,457,0.84,6,9,2,0.8666666666666667,0.8308157099697885,1.8689361117949903,0.1068189384137284,0.11336609338333314,0.12128197066302046,0.09090909090909093,0.08830800268587156,-0.20137076284158864,8.261904761904761,18.0,0.22222222222222224,9.420745920745922,7,1,3,2,0.46,0,0,6,415,305,0.73,6,7,4,0.72,0.6746987951807228,1.7121089143872326,0.109756139761257,0.11405691474852542,0.1537716925696367,0.09090909090909091,0.08308599471307304,-0.21829630759216492,6.817099567099567,14.999999999999998,0.4,8.393731268731269,1
20,1,12,5,0.6,2,0,7,642,573,0.89,5,9,3,0.9052631578947369,0.8810810810810811,1.9046229234996455,0.1098803955501638,0.1276091617766253,0.12733595961824207,0.09090909090909093,0.08844646541678809,-0.21151636495821388,8.752525252525253,19.0,0.16666666666666663,9.816849816849818,6,0,1,1,0.4,5,1,8,349,278,0.8,4,9,2,0.7,0.7322097378277154,1.8072184139440122,0.12232241879373656,0.13641243779526757,0.1483581257025943,0.09090909090909091,0.07547978760737654,-0.23025381681030468,7.181349206349207,16.0,0.33333333333333337,8.760031635031636,0
6,0,1,1,0.4,5,1,8,349,278,0.8,4,9,2,0.7,0.7322097378277154,1.8072184139440122,0.12232241879373656,0.13641243779526757,0.1483581257025943,0.09090909090909091,0.07547978760737654,-0.23025381681030468,7.181349206349207,16.0,0.33333333333333337,8.760031635031636,20,1,12,5,0.6,2,0,7,642,573,0.89,5,9,3,0.9052631578947369,0.8810810810810811,1.9046229234996455,0.1098803955501638,0.1276091617766253,0.12733595961824207,0.09090909090909093,0.08844646541678809,-0.21151636495821388,8.752525252525253,19.0,0.16666666666666663,9.816849816849818,0
17,1,8,1,0.64,3,0,10,624,555,0.89,8,8,1,0.896551724137931,0.813915857605178,1.8914299874554612,0.11519571430136966,0.12851488600590205,0.13454969471314382,0.09090909090909091,0.0887632138929952,-0.14428639936230178,8.069949494949496,17.400000000000002,0.2555555555555556,9.273559773559773,5,0,1,1,0.36,3,0,15,352,281,0.8,5,8,2,0.896551724137931,0.8022508038585209,1.8401485368625006,0.10331367653926085,0.09780471852619496,0.12100817511682062,0.09090909090909091,0.09486863178853147,-0.268483541754566,8.140836940836941,17.400000000000002,0.2555555555555556,9.25108225108225,0
5,0,1,1,0.36,3,0,15,352,281,0.8,5,8,2,0.896551724137931,0.8022508038585209,1.8401485368625006,0.10331367653926085,0.09780471852619496,0.12100817511682062,0.09090909090909091,0.09486863178853147,-0.268483541754566,8.140836940836941,17.400000000000002,0.2555555555555556,9.25108225108225,17,1,8,1,0.64,3,0,10,624,555,0.89,8,8,1,0.896551724137931,0.813915857605178,1.8914299874554612,0.11519571430136966,0.12851488600590205,0.13454969471314382,0.09090909090909091,0.0887632138929952,-0.14428639936230178,8.069949494949496,17.400000000000002,0.2555555555555556,9.273559773559773,1
