f_attemps,f_ishometeam,f_Corners,f_Offsides,f_Ball_Posession,f_Yellow_cards,f_Red_cards,f_Fouls_suffered,f_passes_attemted,f_passes_completed,f_pass_completion_rate,f_diameter,f_largest_cliques,f_countmax_cliques,f_reciprocity,f_global_clustering,f_diversity,f_hubs,f_authorities,f_pagerank_max,f_pagerank_mean,f_pagerank_median,f_assortativity,f_AverageNeighborhood,f_degree_centralization,f_betweenness_centralization,f_closeness_centralization,s_attemps,s_ishometeam,s_Corners,s_Offsides,s_Ball_Posession,s_Yellow_cards,s_Red_cards,s_Fouls_suffered,s_passes_attemted,s_passes_completed,s_pass_completion_rate,s_diameter,s_largest_cliques,s_countmax_cliques,s_reciprocity,s_global_clustering,s_diversity,s_hubs,s_authorities,s_pagerank_max,s_pagerank_mean,s_pagerank_median,s_assortativity,s_AverageNeighborhood,s_degree_centralization,s_betweenness_centralization,s_closeness_centralization,label
14,0,4,1,0.53,3,0,15,368,260,0.71,6,8,1,0.673469387755102,0.6120218579234973,1.7835485037959673,0.09547523853437444,0.09190703280312819,0.12237801012773826,0.07142857142857142,0.07725457501716324,-0.31544912143778603,7.8626108018965155,15.076923076923078,0.5705128205128205,9.642908387958194,7,1,1,1,0.47,6,1,22,280,188,0.67,7,6,4,0.6829268292682927,0.5413385826771654,1.6170531525095537,0.08743314701756699,0.09560677659822493,0.1654219798389682,0.07142857142857142,0.05981755130491073,-0.2547964724565301,6.249788703360132,12.615384615384617,0.8076923076923076,8.531837619590826,1
22,1,6,3,0.64,2,0,18,561,469,0.84,6,9,2,0.8846153846153846,0.7878787878787878,1.8722875144450608,0.109259187424199,0.11566152403578939,0.12714329928053578,0.07692307692307693,0.07488880634836503,-0.03201575375098536,8.599206349206348,17.333333333333332,0.40909090909090906,9.901218938552363,2,0,0,1,0.36,6,0,15,261,173,0.66,5,6,13,0.5925925925925926,0.5100401606425703,1.5437942781579994,0.0847882628599191,0.08904765375366583,0.12479790004719547,0.07142857142857141,0.0679779839182359,-0.2520387084283267,6.935253040610184,12.461538461538463,0.7243589743589743,8.806748235711083,1
2,0,0,1,0.36,6,0,15,261,173,0.66,5,6,13,0.5925925925925926,0.5100401606425703,1.5437942781579994,0.0847882628599191,0.08904765375366583,0.12479790004719547,0.07142857142857141,0.0679779839182359,-0.2520387084283267,6.935253040610184,12.461538461538463,0.7243589743589743,8.806748235711083,22,1,6,3,0.64,2,0,18,561,469,0.84,6,9,2,0.8846153846153846,0.7878787878787878,1.8722875144450608,0.109259187424199,0.11566152403578939,0.12714329928053578,0.07692307692307693,0.07488880634836503,-0.03201575375098536,8.599206349206348,17.333333333333332,0.40909090909090906,9.901218938552363,0
15,1,7,3,0.57,1,0,8,548,397,0.72,8,7,8,0.7954545454545454,0.6869158878504673,1.7436128929532946,0.10153029878170605,0.12347632314388829,0.1258722315762463,0.0769230769230769,0.0842179062144843,-0.1111628081267517,7.270421245421246,14.666666666666668,0.4772727272727273,8.658726846176137,11,0,6,1,0.43,4,1,6,401,251,0.63,6,8,4,0.6875,0.6579710144927536,1.8386002239963484,0.08185107784780563,0.10069909199069473,0.14770949501044264,0.07142857142857142,0.07291942073344979,-0.14094586305065285,7.744926303854876,14.76923076923077,0.628205128205128,9.26028535018473,1
11,0,6,1,0.43,4,1,6,401,251,0.63,6,8,4,0.6875,0.6579710144927536,1.8386002239963484,0.08185107784780563,0.10069909199069473,0.14770949501044264,0.07142857142857142,0.07291942073344979,-0.14094586305065285,7.744926303854876,14.76923076923077,0.628205128205128,9.26028535018473,15,1,7,3,0.57,1,0,8,548,397,0.72,8,7,8,0.7954545454545454,0.6869158878504673,1.7436128929532946,0.10153029878170605,0.12347632314388829,0.1258722315762463,0.0769230769230769,0.0842179062144843,-0.1111628081267517,7.270421245421246,14.666666666666668,0.4772727272727273,8.658726846176137,0
11,1,3,2,0.53,4,0,8,467,387,0.83,5,7,10,0.7962962962962963,0.6819277108433734,1.7973223696801273,0.09509080532428513,0.09574869772793876,0.1551161913085609,0.07142857142857142,0.06661907597678338,-0.2688279489537492,8.53195534624106,16.615384615384617,0.49358974358974356,10.065286450548598,14,0,4,5,0.47,0,0,14,410,337,0.82,5,8,4,0.8070175438596491,0.6827133479212254,1.9948211781028498,0.09418506129393621,0.09614233731887978,0.1460578313941809,0.07142857142857142,0.07111500483074884,-0.17014889136034736,8.732665945165945,17.53846153846154,0.4487179487179486,10.289404549698668,0
14,0,4,5,0.47,0,0,14,410,337,0.82,5,8,4,0.8070175438596491,0.6827133479212254,1.9948211781028498,0.09418506129393621,0.09614233731887978,0.1460578313941809,0.07142857142857142,0.07111500483074884,-0.17014889136034736,8.732665945165945,17.53846153846154,0.4487179487179486,10.289404549698668,11,1,3,2,0.53,4,0,8,467,387,0.83,5,7,10,0.7962962962962963,0.6819277108433734,1.7973223696801273,0.09509080532428513,0.09574869772793876,0.1551161913085609,0.07142857142857142,0.06661907597678338,-0.2688279489537492,8.53195534624106,16.615384615384617,0.49358974358974356,10.065286450548598,1
12,1,5,4,0.46,2,0,12,379,282,0.74,5,8,2,0.7272727272727273,0.6424657534246575,1.8310717565009782,0.09521703131638365,0.09205053930544663,0.11332004162995689,0.07142857142857144,0.07632367656580244,-0.21580718633873122,7.881743454957741,15.23076923076923,0.6089743589743589,9.4865707452512,10,0,4,3,0.54,3,0,15,527,421,0.8,4,8,3,0.8775510204081632,0.7785145888594165,1.8020560708646074,0.11007147935217623,0.12008185275233797,0.1574258754048667,0.08333333333333333,0.06870859463311652,-0.33065521260215736,8.753628547378549,17.818181818181817,0.309090909090909,9.74600122100122,1
10,0,4,3,0.54,3,0,15,527,421,0.8,4,8,3,0.8775510204081632,0.7785145888594165,1.8020560708646074,0.11007147935217623,0.12008185275233797,0.1574258754048667,0.08333333333333333,0.06870859463311652,-0.33065521260215736,8.753628547378549,17.818181818181817,0.309090909090909,9.74600122100122,12,1,5,4,0.46,2,0,12,379,282,0.74,5,8,2,0.7272727272727273,0.6424657534246575,1.8310717565009782,0.09521703131638365,0.09205053930544663,0.11332004162995689,0.07142857142857144,0.07632367656580244,-0.21580718633873122,7.881743454957741,15.23076923076923,0.6089743589743589,9.4865707452512,1
9,1,3,1,0.52,2,0,13,656,575,0.88,5,9,2,0.8214285714285714,0.7407407407407407,1.8653838620041374,0.10088932815283362,0.10330199295374581,0.1651110049856215,0.07692307692307694,0.07726710682633738,-0.22393964185119591,9.035478410478412,18.66666666666666,0.3333333333333333,10.26117216117216,10,0,1,2,0.48,3,0,15,583,502,0.86,7,8,2,0.8380952380952381,0.7448717948717949,1.7936768031444439,0.09786724560530734,0.11418432045799344,0.14511767535586573,0.07142857142857142,0.0740830405341373,-0.28121023214144447,8.795482890125749,16.153846153846153,0.5064102564102564,10.091748670482684,1
10,0,1,2,0.48,3,0,15,583,502,0.86,7,8,2,0.8380952380952381,0.7448717948717949,1.7936768031444439,0.09786724560530734,0.11418432045799344,0.14511767535586573,0.07142857142857142,0.0740830405341373,-0.28121023214144447,8.795482890125749,16.153846153846153,0.5064102564102564,10.091748670482684,9,1,3,1,0.52,2,0,13,656,575,0.88,5,9,2,0.8214285714285714,0.7407407407407407,1.8653838620041374,0.10088932815283362,0.10330199295374581,0.1651110049856215,0.07692307692307694,0.07726710682633738,-0.22393964185119591,9.035478410478412,18.66666666666666,0.3333333333333333,10.26117216117216,0
18,1,2,0,0.46,1,0,14,482,413,0.86,6,8,1,0.8316831683168316,0.6809651474530831,1.8038416198726426,0.0891140441981471,0.10082253220327754,0.11791064767051211,0.07142857142857142,0.08356713956002251,-0.23774462891323375,7.771271387342816,15.538461538461538,0.43589743589743585,9.52946738279892,10,0,4,2,0.54,1,0,10,616,533,0.87,6,8,1,0.8166666666666667,0.727366255144033,1.9397036762814568,0.09660193602188197,0.11182502897399112,0.13628109172356276,0.07142857142857144,0.06816591356001005,-0.11481649601837651,9.069753659039373,18.461538461538463,0.4038461538461538,10.632982224510357,1
10,0,4,2,0.54,1,0,10,616,533,0.87,6,8,1,0.8166666666666667,0.727366255144033,1.9397036762814568,0.09660193602188197,0.11182502897399112,0.13628109172356276,0.07142857142857144,0.06816591356001005,-0.11481649601837651,9.069753659039373,18.461538461538463,0.4038461538461538,10.632982224510357,18,1,2,0,0.46,1,0,14,482,413,0.86,6,8,1,0.8316831683168316,0.6809651474530831,1.8038416198726426,0.0891140441981471,0.10082253220327754,0.11791064767051211,0.07142857142857142,0.08356713956002251,-0.23774462891323375,7.771271387342816,15.538461538461538,0.43589743589743585,9.52946738279892,1
34,1,14,1,0.65,0,0,6,829,734,0.89,7,8,7,0.8923076923076924,0.7759472817133443,2.065242308039627,0.09410743008976927,0.09709009300733924,0.12543316310267938,0.07142857142857142,0.07965588270135385,-0.2346313071979227,10.138852813852813,20.0,0.3397435897435897,11.02633343608576,7,0,2,1,0.35,2,0,10,325,261,0.8,4,8,3,0.7619047619047619,0.68125,1.96666076546834,0.09968471631527363,0.10079925197537563,0.14224161853494743,0.07142857142857142,0.06638458903147132,-0.19860276296857035,7.764625850340136,16.153846153846153,0.43589743589743585,9.574357686888586,1
7,0,2,1,0.35,2,0,10,325,261,0.8,4,8,3,0.7619047619047619,0.68125,1.96666076546834,0.09968471631527363,0.10079925197537563,0.14224161853494743,0.07142857142857142,0.06638458903147132,-0.19860276296857035,7.764625850340136,16.153846153846153,0.43589743589743585,9.574357686888586,34,1,14,1,0.65,0,0,6,829,734,0.89,7,8,7,0.8923076923076924,0.7759472817133443,2.065242308039627,0.09410743008976927,0.09709009300733924,0.12543316310267938,0.07142857142857142,0.07965588270135385,-0.2346313071979227,10.138852813852813,20.0,0.3397435897435897,11.02633343608576,0
6,1,0,1,0.5,0,0,15,646,560,0.87,5,7,13,0.7927927927927928,0.6876456876456877,1.7020424533790854,0.1044382855696576,0.102269399730157,0.13147789540691787,0.07142857142857142,0.07878610654402737,-0.18923013748783143,8.722175840032984,17.07692307692308,0.467948717948718,10.189293085655315,17,0,5,4,0.5,1,0,7,704,618,0.88,6,8,4,0.8571428571428571,0.7301587301587301,1.9035660573513151,0.0984194551681453,0.10737202417200979,0.13088843265531103,0.07142857142857142,0.06522220448029964,-0.18155618738859808,9.271701710987426,18.307692307692314,0.41025641025641024,10.537804328790669,0
17,0,5,4,0.5,1,0,7,704,618,0.88,6,8,4,0.8571428571428571,0.7301587301587301,1.9035660573513151,0.0984194551681453,0.10737202417200979,0.13088843265531103,0.07142857142857142,0.06522220448029964,-0.18155618738859808,9.271701710987426,18.307692307692314,0.41025641025641024,10.537804328790669,6,1,0,1,0.5,0,0,15,646,560,0.87,5,7,13,0.7927927927927928,0.6876456876456877,1.7020424533790854,0.1044382855696576,0.102269399730157,0.13147789540691787,0.07142857142857142,0.07878610654402737,-0.18923013748783143,8.722175840032984,17.07692307692308,0.467948717948718,10.189293085655315,1
13,1,3,5,0.49,2,0,16,366,276,0.75,5,8,4,0.7551020408163265,0.7319884726224783,1.8594603862298862,0.105717873057829,0.09878266619985393,0.12302917633321851,0.07142857142857142,0.07432344592536827,-0.1544830378384626,7.530357142857143,15.076923076923077,0.4999999999999999,9.34813444801641,13,0,2,2,0.51,3,0,16,400,324,0.81,5,8,1,0.7706422018348624,0.6450471698113207,1.7575288323122684,0.08778733276322098,0.08925575785200442,0.11483849307759246,0.07142857142857142,0.0773399819606668,-0.1546291841534056,8.397608740465884,16.76923076923077,0.4679487179487179,10.136546449243312,1
13,0,2,2,0.51,3,0,16,400,324,0.81,5,8,1,0.7706422018348624,0.6450471698113207,1.7575288323122684,0.08778733276322098,0.08925575785200442,0.11483849307759246,0.07142857142857142,0.0773399819606668,-0.1546291841534056,8.397608740465884,16.76923076923077,0.4679487179487179,10.136546449243312,13,1,3,5,0.49,2,0,16,366,276,0.75,5,8,4,0.7551020408163265,0.7319884726224783,1.8594603862298862,0.105717873057829,0.09878266619985393,0.12302917633321851,0.07142857142857142,0.07432344592536827,-0.1544830378384626,7.530357142857143,15.076923076923077,0.4999999999999999,9.34813444801641,0
20,1,11,0,0.47,1,0,11,491,427,0.87,7,7,6,0.8440366972477065,0.7238442822384428,1.9123985627584188,0.08346137081352235,0.09596103654455387,0.1453258782743365,0.07142857142857142,0.06636692907002101,-0.19811900825445908,8.540107709750567,16.76923076923077,0.4807692307692307,10.179752763389526,11,0,5,0,0.53,2,0,11,581,529,0.91,6,8,8,0.8376068376068376,0.7811860940695297,1.8479372546265531,0.10411658241027769,0.1083528578069661,0.12616411708814285,0.07142857142857142,0.07455602816261675,-0.22646657869829676,9.294606782106781,18.0,0.4551282051282051,10.417308873044167,1
11,0,5,0,0.53,2,0,11,581,529,0.91,6,8,8,0.8376068376068376,0.7811860940695297,1.8479372546265531,0.10411658241027769,0.1083528578069661,0.12616411708814285,0.07142857142857142,0.07455602816261675,-0.22646657869829676,9.294606782106781,18.0,0.4551282051282051,10.417308873044167,20,1,11,0,0.47,1,0,11,491,427,0.87,7,7,6,0.8440366972477065,0.7238442822384428,1.9123985627584188,0.08346137081352235,0.09596103654455387,0.1453258782743365,0.07142857142857142,0.06636692907002101,-0.19811900825445908,8.540107709750567,16.76923076923077,0.4807692307692307,10.179752763389526,1
16,1,9,2,0.7,1,0,7,880,776,0.88,6,10,1,0.8780487804878049,0.8113718411552346,1.9955954584938331,0.09894031117732481,0.12038008756050145,0.13660725607998098,0.07692307692307694,0.0774978494992349,-0.27530170559939676,9.913636363636364,20.5,0.25,10.865449256625727,8,0,2,2,0.3,1,0,13,250,180,0.72,4,8,1,0.75,0.7372093023255814,1.6957425341696346,0.11294147661155382,0.11735020209848732,0.1619199081855872,0.09090909090909093,0.09345655931070619,-0.22347526815416252,6.951984126984127,14.400000000000004,0.4555555555555555,8.32150202738438,0
8,0,2,2,0.3,1,0,13,250,180,0.72,4,8,1,0.75,0.7372093023255814,1.6957425341696346,0.11294147661155382,0.11735020209848732,0.1619199081855872,0.09090909090909093,0.09345655931070619,-0.22347526815416252,6.951984126984127,14.400000000000004,0.4555555555555555,8.32150202738438,16,1,9,2,0.7,1,0,7,880,776,0.88,6,10,1,0.8780487804878049,0.8113718411552346,1.9955954584938331,0.09894031117732481,0.12038008756050145,0.13660725607998098,0.07692307692307694,0.0774978494992349,-0.27530170559939676,9.913636363636364,20.5,0.25,10.865449256625727,1
26,1,6,0,0.46,3,0,4,438,345,0.79,4,8,5,0.8148148148148148,0.719047619047619,1.850705655114281,0.09866916755931271,0.10275318493309642,0.12279484171850519,0.07142857142857142,0.07379433043405818,-0.16449985907546083,8.494104308390023,16.615384615384613,0.49999999999999994,10.016769944022265,10,0,6,1,0.54,2,0,17,504,389,0.77,6,8,4,0.7777777777777778,0.6830985915492958,1.7960231401960836,0.09410952228058962,0.08955824836422767,0.11385604990308554,0.07142857142857142,0.07428161542729766,-0.2623704048540921,8.529617604617604,16.615384615384617,0.4871794871794871,10.105630330282033,1
10,0,6,1,0.54,2,0,17,504,389,0.77,6,8,4,0.7777777777777778,0.6830985915492958,1.7960231401960836,0.09410952228058962,0.08955824836422767,0.11385604990308554,0.07142857142857142,0.07428161542729766,-0.2623704048540921,8.529617604617604,16.615384615384617,0.4871794871794871,10.105630330282033,26,1,6,0,0.46,3,0,4,438,345,0.79,4,8,5,0.8148148148148148,0.719047619047619,1.850705655114281,0.09866916755931271,0.10275318493309642,0.12279484171850519,0.07142857142857142,0.07379433043405818,-0.16449985907546083,8.494104308390023,16.615384615384613,0.49999999999999994,10.016769944022265,0
10,1,7,4,0.49,1,0,10,522,453,0.87,4,7,14,0.7964601769911505,0.6808755760368663,1.8319752910678013,0.09183630774465464,0.10987857453005215,0.12164427483269712,0.07142857142857144,0.08194546436879746,-0.09567016527624922,8.553571428571429,17.384615384615387,0.4487179487179486,10.255547569905154,12,0,6,1,0.51,2,0,4,592,501,0.85,5,9,4,0.8596491228070176,0.8010526315789473,1.9204738237999799,0.09459574136433739,0.1036999933674383,0.11159185086640214,0.0769230769230769,0.08128462653507222,-0.27364208255081957,9.368242868242868,19.000000000000004,0.3181818181818181,10.483333333333333,1
12,0,6,1,0.51,2,0,4,592,501,0.85,5,9,4,0.8596491228070176,0.8010526315789473,1.9204738237999799,0.09459574136433739,0.1036999933674383,0.11159185086640214,0.0769230769230769,0.08128462653507222,-0.27364208255081957,9.368242868242868,19.000000000000004,0.3181818181818181,10.483333333333333,10,1,7,4,0.49,1,0,10,522,453,0.87,4,7,14,0.7964601769911505,0.6808755760368663,1.8319752910678013,0.09183630774465464,0.10987857453005215,0.12164427483269712,0.07142857142857144,0.08194546436879746,-0.09567016527624922,8.553571428571429,17.384615384615387,0.4487179487179486,10.255547569905154,0
17,1,2,3,0.55,3,0,17,505,407,0.81,5,8,6,0.7256637168141593,0.6277292576419214,1.9298858822218707,0.08260195066450973,0.09834596207826085,0.13210402876075586,0.07142857142857142,0.06349861652590513,-0.2004611469410474,8.478617216117216,17.384615384615383,0.4423076923076923,10.241955992923485,12,0,3,0,0.45,2,0,10,414,323,0.78,5,8,2,0.7663551401869159,0.6761083743842364,1.9799022731987195,0.09445599856288622,0.08941446125828689,0.12502886845346267,0.07142857142857141,0.07113215566700173,0.011985926342760024,8.040818903318902,16.461538461538463,0.5,9.930186037732478,1
12,0,3,0,0.45,2,0,10,414,323,0.78,5,8,2,0.7663551401869159,0.6761083743842364,1.9799022731987195,0.09445599856288622,0.08941446125828689,0.12502886845346267,0.07142857142857141,0.07113215566700173,0.011985926342760024,8.040818903318902,16.461538461538463,0.5,9.930186037732478,17,1,2,3,0.55,3,0,17,505,407,0.81,5,8,6,0.7256637168141593,0.6277292576419214,1.9298858822218707,0.08260195066450973,0.09834596207826085,0.13210402876075586,0.07142857142857142,0.06349861652590513,-0.2004611469410474,8.478617216117216,17.384615384615383,0.4423076923076923,10.241955992923485,1
