f_attemps,f_ishometeam,f_Corners,f_Offsides,f_Ball_Posession,f_Yellow_cards,f_Red_cards,f_Fouls_suffered,f_passes_attemted,f_passes_completed,f_pass_completion_rate,f_diameter,f_largest_cliques,f_countmax_cliques,f_reciprocity,f_global_clustering,f_diversity,f_hubs,f_authorities,f_pagerank_max,f_pagerank_mean,f_pagerank_median,f_assortativity,f_AverageNeighborhood,f_degree_centralization,f_betweenness_centralization,f_closeness_centralization,s_attemps,s_ishometeam,s_Corners,s_Offsides,s_Ball_Posession,s_Yellow_cards,s_Red_cards,s_Fouls_suffered,s_passes_attemted,s_passes_completed,s_pass_completion_rate,s_diameter,s_largest_cliques,s_countmax_cliques,s_reciprocity,s_global_clustering,s_diversity,s_hubs,s_authorities,s_pagerank_max,s_pagerank_mean,s_pagerank_median,s_assortativity,s_AverageNeighborhood,s_degree_centralization,s_betweenness_centralization,s_closeness_centralization,label
14,0,4,1,0.53,3,0,15,368,260,0.71,6,8,1,0.673469387755102,0.6120218579234973,1.7835485037959673,0.09547523853437444,0.09190703280312819,0.12237801012773826,0.07142857142857142,0.07725457501716324,-0.31544912143778603,7.8626108018965155,15.076923076923078,0.5705128205128205,9.642908387958194,7,1,1,1,0.47,6,1,22,280,188,0.67,7,6,4,0.6829268292682927,0.5413385826771654,1.6170531525095537,0.08743314701756699,0.09560677659822493,0.1654219798389682,0.07142857142857142,0.05981755130491073,-0.2547964724565301,6.249788703360132,12.615384615384617,0.8076923076923076,8.531837619590826,1
22,1,6,3,0.64,2,0,18,561,469,0.84,6,9,2,0.8846153846153846,0.7878787878787878,1.8722875144450608,0.109259187424199,0.11566152403578939,0.12714329928053578,0.07692307692307693,0.07488880634836503,-0.03201575375098536,8.599206349206348,17.333333333333332,0.40909090909090906,9.901218938552363,2,0,0,1,0.36,6,0,15,261,173,0.66,5,6,13,0.5925925925925926,0.5100401606425703,1.5437942781579994,0.0847882628599191,0.08904765375366583,0.12479790004719547,0.07142857142857141,0.0679779839182359,-0.2520387084283267,6.935253040610184,12.461538461538463,0.7243589743589743,8.806748235711083,1
2,0,0,1,0.36,6,0,15,261,173,0.66,5,6,13,0.5925925925925926,0.5100401606425703,1.5437942781579994,0.0847882628599191,0.08904765375366583,0.12479790004719547,0.07142857142857141,0.0679779839182359,-0.2520387084283267,6.935253040610184,12.461538461538463,0.7243589743589743,8.806748235711083,22,1,6,3,0.64,2,0,18,561,469,0.84,6,9,2,0.8846153846153846,0.7878787878787878,1.8722875144450608,0.109259187424199,0.11566152403578939,0.12714329928053578,0.07692307692307693,0.07488880634836503,-0.03201575375098536,8.599206349206348,17.333333333333332,0.40909090909090906,9.901218938552363,0
15,1,7,3,0.57,1,0,8,548,397,0.72,8,7,8,0.7954545454545454,0.6869158878504673,1.7436128929532946,0.10153029878170605,0.12347632314388829,0.1258722315762463,0.0769230769230769,0.0842179062144843,-0.1111628081267517,7.270421245421246,14.666666666666668,0.4772727272727273,8.658726846176137,11,0,6,1,0.43,4,1,6,401,251,0.63,6,8,4,0.6875,0.6579710144927536,1.8386002239963484,0.08185107784780563,0.10069909199069473,0.14770949501044264,0.07142857142857142,0.07291942073344979,-0.14094586305065285,7.744926303854876,14.76923076923077,0.628205128205128,9.26028535018473,1
11,0,6,1,0.43,4,1,6,401,251,0.63,6,8,4,0.6875,0.6579710144927536,1.8386002239963484,0.08185107784780563,0.10069909199069473,0.14770949501044264,0.07142857142857142,0.07291942073344979,-0.14094586305065285,7.744926303854876,14.76923076923077,0.628205128205128,9.26028535018473,15,1,7,3,0.57,1,0,8,548,397,0.72,8,7,8,0.7954545454545454,0.6869158878504673,1.7436128929532946,0.10153029878170605,0.12347632314388829,0.1258722315762463,0.0769230769230769,0.0842179062144843,-0.1111628081267517,7.270421245421246,14.666666666666668,0.4772727272727273,8.658726846176137,0
11,1,3,2,0.53,4,0,8,467,387,0.83,5,7,10,0.7962962962962963,0.6819277108433734,1.7973223696801273,0.09509080532428513,0.09574869772793876,0.1551161913085609,0.07142857142857142,0.06661907597678338,-0.2688279489537492,8.53195534624106,16.615384615384617,0.49358974358974356,10.065286450548598,14,0,4,5,0.47,0,0,14,410,337,0.82,5,8,4,0.8070175438596491,0.6827133479212254,1.9948211781028498,0.09418506129393621,0.09614233731887978,0.1460578313941809,0.07142857142857142,0.07111500483074884,-0.17014889136034736,8.732665945165945,17.53846153846154,0.4487179487179486,10.289404549698668,0
14,0,4,5,0.47,0,0,14,410,337,0.82,5,8,4,0.8070175438596491,0.6827133479212254,1.9948211781028498,0.09418506129393621,0.09614233731887978,0.1460578313941809,0.07142857142857142,0.07111500483074884,-0.17014889136034736,8.732665945165945,17.53846153846154,0.4487179487179486,10.289404549698668,11,1,3,2,0.53,4,0,8,467,387,0.83,5,7,10,0.7962962962962963,0.6819277108433734,1.7973223696801273,0.09509080532428513,0.09574869772793876,0.1551161913085609,0.07142857142857142,0.06661907597678338,-0.2688279489537492,8.53195534624106,16.615384615384617,0.49358974358974356,10.065286450548598,1
12,1,5,4,0.46,2,0,12,379,282,0.74,5,8,2,0.7272727272727273,0.6424657534246575,1.8310717565009782,0.09521703131638365,0.09205053930544663,0.11332004162995689,0.07142857142857144,0.07632367656580244,-0.21580718633873122,7.881743454957741,15.23076923076923,0.6089743589743589,9.4865707452512,10,0,4,3,0.54,3,0,15,527,421,0.8,4,8,3,0.8775510204081632,0.7785145888594165,1.8020560708646074,0.11007147935217623,0.12008185275233797,0.1574258754048667,0.08333333333333333,0.06870859463311652,-0.33065521260215736,8.753628547378549,17.818181818181817,0.309090909090909,9.74600122100122,1
10,0,4,3,0.54,3,0,15,527,421,0.8,4,8,3,0.8775510204081632,0.7785145888594165,1.8020560708646074,0.11007147935217623,0.12008185275233797,0.1574258754048667,0.08333333333333333,0.06870859463311652,-0.33065521260215736,8.753628547378549,17.818181818181817,0.309090909090909,9.74600122100122,12,1,5,4,0.46,2,0,12,379,282,0.74,5,8,2,0.7272727272727273,0.6424657534246575,1.8310717565009782,0.09521703131638365,0.09205053930544663,0.11332004162995689,0.07142857142857144,0.07632367656580244,-0.21580718633873122,7.881743454957741,15.23076923076923,0.6089743589743589,9.4865707452512,1
9,1,3,1,0.52,2,0,13,656,575,0.88,5,9,2,0.8214285714285714,0.7407407407407407,1.8653838620041374,0.10088932815283362,0.10330199295374581,0.1651110049856215,0.07692307692307694,0.07726710682633738,-0.22393964185119591,9.035478410478412,18.66666666666666,0.3333333333333333,10.26117216117216,10,0,1,2,0.48,3,0,15,583,502,0.86,7,8,2,0.8380952380952381,0.7448717948717949,1.7936768031444439,0.09786724560530734,0.11418432045799344,0.14511767535586573,0.07142857142857142,0.0740830405341373,-0.28121023214144447,8.795482890125749,16.153846153846153,0.5064102564102564,10.091748670482684,1
