attemps,ishometeam,Corners,Offsides,Ball_Posession,Yellow_cards,Red_cards,Fouls_suffered,passes_attemted,passes_completed,pass_completion_rate,diameter,largest_cliques,countmax_cliques,reciprocity,global_clustering,diversity,hubs,authorities,pagerank_max,pagerank_mean,pagerank_median,assortativity,AverageNeighborhood,degree_centralization,betweenness_centralization,closeness_centralization,label
17,0,6,0,0.49,4,1,11,433,351,0.81,5,9,3,0.7777777777777778,0.7416666666666667,1.8891591637540217,0.09044587751627815,0.09381660025484337,0.10965462154473721,0.06666666666666667,0.07977228430105587,-0.03219139150071211,7.76976911976912,15.428571428571427,0.5,9.127569723490032,0
10,1,6,2,0.48,1,0,11,480,403,0.84,6,10,1,0.8037383177570093,0.7551963048498845,1.8874391727868511,0.0993582869412125,0.11118146632418793,0.12442518005949739,0.07142857142857142,0.07291413456812347,-0.11443131940243496,7.872704081632652,16.46153846153846,0.4679487179487179,9.391521317557125,1
14,0,4,7,0.52,3,0,4,511,432,0.85,6,9,4,0.821917808219178,0.7065217391304348,2.1243195185721335,0.07011987831530458,0.08852966676051813,0.12634355566665476,0.062499999999999986,0.06089685814318095,0.017029912095848577,9.525718031968033,19.46666666666666,0.5428571428571429,11.113917050129864,0
20,1,10,1,0.73,0,0,8,748,689,0.92,5,9,2,0.8311688311688312,0.7066848567530696,2.0604176288643568,0.08406590116253146,0.09073114055198656,0.12232314980119793,0.0625,0.05759238131162652,-0.21825096228462837,10.368180257242756,20.53333333333334,0.40952380952380957,11.993885004594723,1
7,0,1,3,0.27,4,0,4,237,175,0.74,4,6,2,0.5858585858585859,0.4716981132075472,1.6286781727181325,0.07186760783559729,0.0771780127663982,0.1296402152176652,0.0625,0.05584611881691669,-0.200926489954476,7.082717803030302,13.2,0.6999999999999998,10.068754946744075,0
9,1,5,4,0.49,1,0,11,488,422,0.86,5,7,10,0.8421052631578947,0.6221441124780316,1.7700383981323426,0.08118916282870942,0.08556028393502148,0.13151869702874516,0.0625,0.06100387896375857,-0.24698028121554988,9.403032557720056,17.733333333333338,0.5095238095238094,11.239435532498192,0
21,0,3,1,0.51,1,0,9,618,556,0.9,6,10,2,0.7737226277372263,0.714041095890411,1.962783474255223,0.07598138762084,0.09344514024819804,0.12923386516422392,0.062499999999999986,0.06490836196884182,-0.09109863853445667,9.373385121822622,18.266666666666662,0.5142857142857142,11.323717044952787,1
11,1,1,5,0.43,2,0,7,440,360,0.82,5,9,1,0.7692307692307693,0.6878453038674033,1.9076909391598793,0.09287417666555103,0.09363062919426902,0.11086966846644233,0.0625,0.05864554437232025,-0.1986301650765534,9.220867153679654,17.33333333333333,0.5428571428571428,11.157386153621898,0
8,0,1,0,0.57,1,0,11,554,463,0.84,5,7,16,0.773109243697479,0.6636363636363637,1.9085352816435597,0.08580983078608212,0.08655257623184848,0.12453950107670497,0.06666666666666667,0.06365901132737053,-0.1062060695970643,8.508070633070632,16.999999999999996,0.5164835164835165,10.528463950312114,1
18,1,5,0,0.48,2,0,9,493,430,0.87,5,8,4,0.828125,0.6540697674418605,1.9766195622493892,0.08941146550513394,0.09463996743040154,0.10914732322047699,0.06250000000000001,0.06185970021629379,-0.2047880443961507,9.215780573593072,17.066666666666666,0.5333333333333333,11.138026916959141,1
9,0,3,1,0.52,2,1,16,498,440,0.88,5,10,2,0.75,0.6794217687074829,1.8732179972598966,0.09152507412701025,0.10256014489560761,0.1278721757328942,0.062499999999999986,0.06000722519711644,-0.22335359905076704,9.707527195027193,18.133333333333333,0.4952380952380953,11.446362596662096,0
6,1,1,0,0.38,1,0,13,317,255,0.8,5,7,4,0.7586206896551724,0.6548821548821548,1.7001191385695091,0.09024551171009604,0.09258974679331526,0.1338234741271437,0.07142857142857144,0.06974513034589026,-0.07936234874661818,6.4532776747062455,13.384615384615385,0.5128205128205129,8.414425294149632,1
15,0,4,7,0.62,3,0,14,664,596,0.9,8,8,4,0.7737226277372263,0.619281045751634,1.9465500481824325,0.08396632504362364,0.1003951511737158,0.12743265814495514,0.0625,0.058084752531505315,-0.192024880169258,9.443806020368518,18.266666666666666,0.4952380952380952,11.303686216529464,0
17,1,3,0,0.35,2,0,18,257,189,0.74,5,7,2,0.5894736842105263,0.5540983606557377,1.689128078987936,0.09610106522285064,0.09252104435702627,0.13389561687154677,0.07142857142857142,0.0758953268620619,-0.17146397443208816,6.9963203463203465,14.615384615384619,0.6153846153846153,9.439436458794043,0
14,0,5,3,0.65,4,0,10,499,422,0.85,5,10,1,0.762589928057554,0.7,1.981375694922752,0.0840361981633573,0.08094561984581815,0.127231211221169,0.0625,0.053340042050650266,-0.16161432212489435,9.608729638417136,18.53333333333333,0.5190476190476192,11.20194350022528,0
10,1,5,1,0.36,1,0,4,459,398,0.87,6,7,3,0.7543859649122807,0.5914489311163895,1.797351713821651,0.08242128861954104,0.11176531269703238,0.14193704282487946,0.0625,0.06274229984992893,-0.177152577490173,8.135328733766233,15.199999999999998,0.6619047619047619,10.340870527939492,0
12,0,3,2,0.64,1,0,9,849,792,0.93,6,8,10,0.8701298701298701,0.728882833787466,2.0596648385288603,0.0898853441657181,0.09777430894162882,0.13241709585330172,0.0625,0.05237730982862886,-0.2758018806934792,10.69389065795316,20.53333333333333,0.4095238095238095,12.081440622500994,1
12,1,9,2,0.64,1,0,12,637,558,0.88,4,9,3,0.8472222222222222,0.7337758112094396,2.006862245188694,0.08695475093052073,0.10217625939632247,0.1314600990242538,0.06666666666666667,0.06390389675515229,-0.2004769592451291,10.278256373256372,20.57142857142857,0.3626373626373626,11.585452043656375,0
5,0,1,0,0.36,5,0,10,315,261,0.83,5,8,2,0.6526315789473685,0.601823708206687,1.8136177868426921,0.08215237119779675,0.10815717396399335,0.13221951567973447,0.07142857142857142,0.06792975359464956,-0.09824951774849214,7.127324263038548,14.615384615384617,0.5769230769230768,9.522880842927284,1
15,1,4,1,0.6,0,0,8,673,595,0.88,5,9,3,0.7941176470588235,0.6869851729818781,1.9694218449917642,0.09155156400814021,0.10517973720798968,0.12184539254857771,0.0625,0.0578327619540977,-0.18110153646277893,9.743164821289822,18.133333333333333,0.5,11.332290872107805,1
7,0,5,1,0.4,2,0,8,410,343,0.84,4,7,9,0.8346456692913385,0.6959459459459459,1.9814919227071186,0.06968475305812907,0.07107721011925365,0.1414061823708272,0.06666666666666667,0.06292965588296864,-0.19892097380728005,9.16471102971103,18.142857142857142,0.46153846153846156,10.967674281044182,0
6,1,1,2,0.4,1,0,8,377,301,0.8,4,10,2,0.6771653543307087,0.6627218934911243,1.91313266979167,0.0812321051210233,0.08037515401945469,0.11210514430779386,0.06250000000000001,0.06000746495220202,0.06285122438367559,8.414256403318904,16.933333333333326,0.5999999999999999,10.695622526513002,0
24,0,7,2,0.6,0,0,9,613,556,0.91,5,9,1,0.8115942028985508,0.6878130217028381,2.026896766322375,0.08693326899259474,0.0913408449878083,0.1153591292849086,0.06249999999999999,0.062221089947298136,-0.17370611428882,9.529034680597182,18.400000000000002,0.4904761904761905,11.447827872280737,1
15,1,1,1,0.53,2,0,17,653,609,0.93,9,7,2,0.8148148148148148,0.6237980769230769,1.749500178787695,0.09666244443896352,0.10202604962463131,0.1460395067961263,0.06666666666666667,0.06656982541194512,-0.22117799912854752,8.410714285714286,15.428571428571429,0.5659340659340659,10.225546955624356,1
13,0,1,4,0.47,3,0,11,492,452,0.92,7,9,2,0.8064516129032258,0.738003838771593,1.9555085661722227,0.09016586734035108,0.10083476735921808,0.16828048247036434,0.06666666666666664,0.059960912812971674,-0.23895204352803107,9.345214045214046,17.714285714285715,0.510989010989011,10.777682865809801,0
16,1,2,1,0.54,1,0,12,535,457,0.85,5,10,2,0.7619047619047619,0.6992619926199262,1.9061547465398496,0.09852580193493495,0.10018283987698715,0.1464541234332212,0.06666666666666667,0.05596185539162068,-0.1739472065830619,9.199264439264438,18.0,0.47802197802197804,10.882271551858933,1
7,0,4,2,0.46,2,0,13,411,338,0.82,5,8,5,0.8,0.7039473684210527,1.9304394144549457,0.08392992817880475,0.09267654533260558,0.13177120874301693,0.0625,0.06632870711871597,-0.14498199978522977,7.7171875000000005,15.333333333333332,0.5238095238095237,9.723619582480817,0
24,1,10,2,0.56,1,0,14,489,409,0.84,4,10,2,0.7868852459016393,0.7419354838709677,1.964932513613533,0.09216952257409633,0.10183403252061864,0.11389726318178447,0.07142857142857144,0.06940084072548372,-0.15193450263328634,9.031034838177694,18.769230769230766,0.423076923076923,10.444911297852473,1
3,0,0,4,0.44,2,0,11,385,313,0.81,4,8,3,0.8256880733944955,0.7107142857142857,1.813200127496657,0.09622692196958926,0.09794151564307498,0.13521070379758485,0.07142857142857142,0.06455539140859864,-0.1427638433845198,8.475463821892394,16.769230769230766,0.4871794871794871,10.097359265597925,0
10,1,5,1,0.46,6,1,11,350,268,0.77,5,8,2,0.7128712871287128,0.6476608187134503,1.7351264569629226,0.08723264913670016,0.09617105182015395,0.12338306974601496,0.06666666666666667,0.07472070981898976,0.13097321036545323,7.413415103415103,14.428571428571425,0.730769230769231,9.555409829211486,0
25,0,5,0,0.54,1,0,12,478,391,0.82,5,9,1,0.7758620689655172,0.6625,1.7583234251657518,0.08976849418655948,0.0940174968866819,0.11160292624067705,0.0625,0.062672125726785,-0.0604504194088834,7.706155303030303,15.466666666666665,0.5666666666666665,10.204122122474525,1
15,1,7,4,0.53,2,0,15,471,393,0.83,4,9,2,0.6917293233082706,0.6219931271477663,1.8063858961939967,0.09108212913593529,0.0963182424248567,0.11657776008683712,0.06249999999999999,0.05070452185106061,-0.23526975696832217,9.255573593073592,17.733333333333334,0.5380952380952382,11.118673052224842,0
13,0,0,2,0.47,4,0,7,399,314,0.79,5,9,1,0.6956521739130435,0.6210045662100456,1.8089909587099502,0.0814001480685942,0.08780194755527915,0.12051686430661507,0.06666666666666667,0.06111806653022289,-0.15268262465390253,8.026693121693123,16.428571428571427,0.5384615384615385,10.410184222083535,1
18,1,7,0,0.47,3,0,13,457,385,0.84,5,9,1,0.7835051546391752,0.7657142857142857,1.75294383972021,0.0833819074618338,0.11473831049600124,0.10811880447523789,0.06666666666666667,0.06666666666666667,0.14355564084475805,6.7744324194324195,13.857142857142854,0.2252747252747253,7.773072562358275,1
11,0,4,2,0.53,0,0,15,558,491,0.88,4,8,3,0.8345323741007195,0.6570247933884298,1.8491072931033568,0.08407173386734411,0.08427472955409394,0.12404170834111045,0.06249999999999999,0.06529309534059323,-0.2031444860784052,9.713620754245754,18.533333333333335,0.4809523809523809,11.466653686646282,0
8,1,3,0,0.31,3,1,9,279,221,0.79,5,7,3,0.6796116504854369,0.5483870967741935,1.7424187262441055,0.08561927524425317,0.08449655187334203,0.10292354880230511,0.0625,0.06132680960475473,-0.11752828093726403,7.011262175324675,13.733333333333336,0.7,10.137723027200403,0
17,0,6,2,0.69,2,0,10,717,652,0.91,4,10,2,0.84,0.7463662790697675,2.0247827264627687,0.08333702311079924,0.07981493383817477,0.13870345158870767,0.0625,0.052707607145091956,-0.1761399777943515,10.258496191308693,20.0,0.42857142857142855,11.90615961695683,1
13,1,4,3,0.47,2,0,8,478,398,0.83,4,8,5,0.7727272727272727,0.6216216216216216,1.9017666913875286,0.08852422558777379,0.08537743674550545,0.10106317721243949,0.0625,0.07583965511734536,-0.23953257595318625,9.35579906204906,17.6,0.5190476190476191,11.184763567671764,1
18,0,4,3,0.53,1,0,12,544,477,0.88,5,10,2,0.8,0.7254464285714286,2.004768462897117,0.08002597808079054,0.09306171857962883,0.12481146556562206,0.06249999999999999,0.05685527971558514,-0.14314446942092224,9.817029671717172,19.333333333333332,0.4904761904761905,11.429601636678631,0
12,1,5,1,0.57,2,0,10,579,505,0.87,6,8,6,0.7964601769911505,0.690744920993228,1.7024055615063394,0.08645387698326074,0.1030608856117258,0.11368229539490018,0.06666666666666667,0.0696574714329638,0.15525922752425708,7.769973544973545,16.142857142857142,0.6923076923076924,9.578845110558666,1
12,0,5,5,0.43,3,0,11,469,403,0.86,6,8,2,0.8260869565217391,0.7515432098765432,1.8693891075547582,0.10306723214829938,0.1160318431780168,0.11832366146377561,0.08333333333333331,0.09003763693991565,-0.1894463723101456,7.900574194324194,16.727272727272727,0.36363636363636365,9.417551892551892,0
8,1,0,5,0.6,1,0,15,582,488,0.84,5,8,2,0.8484848484848485,0.6752293577981652,1.9102533917893552,0.09023112342007417,0.10899950866010305,0.11975277065916137,0.0625,0.04338413382503621,-0.31711377505537963,9.699298791486294,17.6,0.5190476190476191,11.34412563103475,0
14,0,2,2,0.4,1,0,12,370,277,0.75,6,9,2,0.7102803738317757,0.6183574879227053,1.7952638588767236,0.08865828822935384,0.10064965079425382,0.11621500800921153,0.0625,0.06422369725371394,-0.05929118403766558,7.054450757575758,14.266666666666664,0.6714285714285716,9.49936358424284,1
17,1,3,4,0.56,1,0,8,537,475,0.88,8,8,1,0.7142857142857143,0.6195652173913043,1.7461453920679202,0.08874493278863502,0.09538820448258181,0.14817161678001478,0.062499999999999986,0.0617580279172731,-0.16080774428165137,8.13053300865801,14.933333333333334,0.6952380952380952,10.334929977382181,1
7,0,1,1,0.44,2,0,10,403,350,0.87,6,9,1,0.8468468468468469,0.7346938775510204,1.9618749165029996,0.09314351722354533,0.09989084691648316,0.10962245397912182,0.07142857142857144,0.07840704938200749,-0.02160605604764851,8.50460729746444,17.076923076923077,0.48076923076923084,10.155407793101292,0
16,1,3,4,0.69,1,0,13,679,577,0.85,7,8,3,0.8130081300813008,0.6493775933609959,1.8014994696258877,0.0841876995153076,0.11478580611176091,0.13176070000730902,0.0625,0.05781151633164266,0.014573923339532778,8.409733669108668,16.400000000000002,0.5714285714285715,10.842849173455582,0
4,0,2,4,0.31,4,0,5,268,172,0.64,4,7,4,0.673469387755102,0.5817307692307693,1.8343719702816237,0.09226512442025576,0.08971953710488205,0.12205294932544919,0.06666666666666667,0.06393159037856741,-0.1423547744673793,7.290343915343915,13.999999999999998,0.5934065934065934,9.171103673002985,0
5,1,2,1,0.46,0,0,7,485,413,0.85,5,9,1,0.7627118644067796,0.6683884297520661,1.8734517375545654,0.09328667094297143,0.09389042746459195,0.11538321673450289,0.06666666666666667,0.055074370081089674,-0.1988234366271116,8.846101676101677,16.857142857142858,0.5164835164835164,10.555107135427502,0
16,0,5,1,0.54,1,0,8,603,535,0.89,5,8,4,0.7874015748031497,0.6510721247563352,1.8318163814904371,0.08462724472254374,0.07227933938748923,0.1505901496800866,0.0625,0.05499459349302358,-0.18833035180914368,8.996467768342768,16.933333333333334,0.5666666666666668,10.981650508193157,0
12,1,3,1,0.53,1,0,11,540,484,0.9,6,8,8,0.8034188034188035,0.7410714285714286,1.871424344310556,0.08720645997525946,0.09252112628700597,0.11356536139893275,0.06249999999999999,0.07055468906602723,0.2663266334966932,7.917284451659452,15.6,0.6809523809523809,10.29453209161923,1
9,0,5,1,0.47,3,0,9,482,410,0.85,5,8,4,0.7966101694915254,0.7319474835886215,1.9157265364830915,0.08942522329492394,0.08587979311332461,0.11516931247187512,0.06666666666666667,0.0738727349210909,-0.02137486577078346,8.6974506974507,16.857142857142854,0.5769230769230769,10.396376720949343,0
12,1,6,0,0.64,3,0,7,709,635,0.9,7,9,1,0.8067226890756303,0.6875,1.8688967046217229,0.09684229895199507,0.09788167773122748,0.15201315239955634,0.06666666666666668,0.06125053217225388,-0.3206227010856843,8.672999407999407,17.0,0.42307692307692313,10.352042147268266,1
5,0,2,1,0.36,3,0,9,372,305,0.82,8,7,8,0.7741935483870968,0.6790123456790124,1.765197551095648,0.0913875062378733,0.09374840401057294,0.1149852116774421,0.06666666666666667,0.0778868471000598,0.017681427130731276,6.860026455026454,13.285714285714281,0.6263736263736264,8.669547819127649,0
7,1,3,1,0.39,3,0,5,363,280,0.77,5,7,4,0.8210526315789474,0.7243975903614458,1.7905748363521978,0.10124842820351769,0.11110226258453738,0.11416309312183838,0.07142857142857142,0.07617518737279286,0.04656162873339325,7.0901360544217695,14.615384615384617,0.5961538461538461,8.949919473239312,0
12,0,5,0,0.61,2,0,17,605,521,0.86,5,8,4,0.7910447761194029,0.6548442906574394,1.9064631898789686,0.1001738823967303,0.09915355392658792,0.12709002725189092,0.06249999999999999,0.04956433283730899,-0.1547218206317363,9.411049193861695,17.866666666666667,0.5190476190476191,11.193243722147342,0
11,1,4,4,0.46,4,0,13,412,331,0.8,7,9,1,0.7387387387387387,0.6626506024096386,1.8200759753606213,0.08630075170142565,0.10295753143521347,0.15109080129229208,0.06666666666666668,0.06528247196252707,-0.17960042086352626,8.217825877825879,15.857142857142856,0.60989010989011,10.157259099950918,0
19,0,11,0,0.54,3,0,9,529,457,0.86,5,9,1,0.7833333333333333,0.688034188034188,1.761145624571292,0.09227326603128086,0.09680654333888047,0.11000136676101627,0.0625,0.05598933061377673,0.11078128046866265,8.062450917138417,16.0,0.6666666666666667,10.277566872650654,1
12,1,4,6,0.48,3,0,6,432,371,0.86,6,9,2,0.7722772277227723,0.7129629629629629,1.8524998132186794,0.08808343939545787,0.10979359036877193,0.13216223432644156,0.06666666666666667,0.07051706006681085,-0.002357062469047847,7.152979797979798,14.428571428571427,0.543956043956044,9.066227556904249,0
16,0,11,4,0.52,1,0,15,555,477,0.86,6,8,2,0.8411214953271028,0.7254901960784313,1.8242609202173083,0.10056834802627673,0.12017545930634208,0.13767590962266416,0.07142857142857142,0.0572365479084238,-0.17063253441592532,8.562685330542473,16.46153846153846,0.5128205128205128,9.938133937785638,1
24,1,13,3,0.61,1,0,6,584,504,0.86,6,9,4,0.7761194029850746,0.7265486725663717,1.9365244169576723,0.09263263156346917,0.09434715789435953,0.10654497581031147,0.0625,0.07225036450469058,-0.12295709117310834,9.578231143856144,17.866666666666667,0.5666666666666665,11.18823934736238,1
6,0,1,3,0.39,1,0,7,333,258,0.77,5,7,6,0.6415094339622641,0.5517711171662125,1.7129491475843173,0.07438223414250894,0.09930162844453522,0.11332616231237067,0.0625,0.0684370648436109,-0.10874118409579925,7.29509154040404,14.133333333333335,0.7095238095238096,10.096803853613354,0
7,1,4,3,0.46,4,1,5,379,288,0.76,5,8,3,0.8,0.7319078947368421,1.8399170461709446,0.10525958375551334,0.121729242947432,0.11756715879472139,0.07142857142857141,0.08405376062099701,-0.09731381949567594,7.699291383219953,13.846153846153845,0.5769230769230768,8.720975250003383,0
26,0,4,1,0.54,2,0,21,498,419,0.84,4,8,3,0.8,0.6544227886056971,1.9560856571224066,0.08118443973022219,0.08885740955147313,0.11440960805669992,0.062499999999999986,0.061258570303071413,-0.31791537749063675,10.324414647852148,19.333333333333332,0.4523809523809524,11.674637185849999,1
12,1,4,1,0.43,3,0,12,356,269,0.76,4,7,1,0.7333333333333333,0.5883668903803132,1.805693094646168,0.08373183315011953,0.08683953308777066,0.0996213506076005,0.0625,0.06831644009036417,-0.07989611413133428,8.231610750360751,16.0,0.6047619047619047,10.636170111517051,1
8,0,2,2,0.57,4,1,11,507,429,0.85,4,9,2,0.8120300751879699,0.7219430485762144,2.019814992492946,0.09151649880703357,0.08156222582451109,0.1155286844100186,0.06666666666666665,0.05589434203259966,-0.22622783191686985,9.94178229178229,18.999999999999996,0.4230769230769232,11.156200851092493,0
7,1,2,1,0.48,5,0,7,476,412,0.87,7,8,1,0.7755102040816326,0.5977653631284916,1.7478680974667573,0.09269813683788766,0.11561399350564985,0.1298391331755297,0.06666666666666667,0.06281381008673956,-0.21473683817870456,7.421332371332371,14.000000000000002,0.5934065934065934,9.3364539654708,1
20,0,5,3,0.52,3,0,8,547,470,0.86,6,10,2,0.8059701492537313,0.7237061769616027,2.0241538597152293,0.0957248821667388,0.11071784537218657,0.12470105685154192,0.06666666666666667,0.060489859649817346,-0.2835910859593064,9.823009583009584,19.142857142857142,0.4175824175824176,11.306524118558038,0
22,1,3,5,0.65,0,0,9,659,586,0.89,5,9,2,0.8258064516129032,0.7046384720327421,2.04364393770929,0.0919879819801878,0.0834817785499722,0.1144710308822117,0.06249999999999999,0.05640745049722569,-0.17906720009759977,10.301391490453991,20.666666666666668,0.40476190476190466,11.999073917064225,1
10,0,1,1,0.35,1,0,11,285,212,0.74,4,6,20,0.625,0.5572916666666666,1.7403680244333102,0.07534084336778155,0.08109178593567229,0.11806176185465875,0.0625,0.06400743091505204,-0.10506131944156938,7.724684343434343,14.93333333333333,0.6476190476190476,10.44322477824295,0
5,1,3,7,0.32,6,0,7,291,234,0.8,6,7,2,0.7045454545454546,0.6020066889632107,1.6488470716724795,0.09817843511850206,0.09432068047612127,0.11500824957261185,0.06666666666666667,0.06767347102068197,-0.28014538728998245,7.052460317460317,12.571428571428571,0.6703296703296705,8.979935820111859,1
7,0,13,0,0.68,3,0,8,713,648,0.91,6,8,4,0.8,0.7157407407407408,1.842820467150858,0.0936143146040508,0.08657810115443651,0.14934099090005581,0.06666666666666668,0.05516132836372286,-0.1445847661698343,9.361228956228956,18.57142857142857,0.4395604395604396,11.13293825997218,0
20,1,6,11,0.6,1,0,11,455,407,0.89,4,9,1,0.7586206896551724,0.684748427672956,2.0459420376994757,0.08150103970631292,0.08090657167748286,0.09843475744746366,0.0625,0.06934127823270438,-0.04134447849973161,9.630377955377956,19.333333333333336,0.4571428571428572,11.597744278350685,1
6,0,2,1,0.4,3,1,10,365,285,0.78,7,7,2,0.7256637168141593,0.5240963855421686,1.7877336263022576,0.08478649879304237,0.08005369110540039,0.11294678316224416,0.062499999999999986,0.0614256695640934,-0.22035546703020395,7.8837121212121195,15.066666666666666,0.6285714285714287,10.464692306168278,0
12,1,6,1,0.45,0,0,7,477,373,0.78,4,9,1,0.7222222222222222,0.6630952380952381,1.9919817906268449,0.09366194095076659,0.10761049475628903,0.14805462402044184,0.07142857142857141,0.07899879930812043,-0.13013506431591307,8.4471423417852,16.615384615384617,0.4871794871794871,10.053526586073025,0
11,0,4,0,0.55,3,0,8,606,518,0.85,6,10,1,0.7927927927927928,0.6912751677852349,1.8323393540482786,0.10437787759109252,0.12335849524992322,0.11780742713750919,0.07142857142857144,0.08133442058722379,-0.15935026003908045,8.678300865800866,17.07692307692308,0.4679487179487179,10.194412334311716,0
17,1,5,0,0.49,0,0,6,453,366,0.81,6,8,4,0.782608695652174,0.6846153846153846,1.7460172737598088,0.11081363757900285,0.13118236755690924,0.13033402769183774,0.07692307692307693,0.08141494945311317,-0.15257013728152635,7.720726495726496,15.333333333333332,0.5075757575757577,9.318079959256428,1
