attemps,ishometeam,Corners,Offsides,Ball_Posession,Yellow_cards,Red_cards,Fouls_suffered,passes_attemted,passes_completed,pass_completion_rate,diameter,largest_cliques,countmax_cliques,reciprocity,global_clustering,diversity,hubs,authorities,pagerank_max,pagerank_mean,pagerank_median,assortativity,AverageNeighborhood,degree_centralization,betweenness_centralization,closeness_centralization,label
9,0,4,0,0.44,2,0,15,340,280,0.82,4,8,3,0.7722772277227723,0.7043596730245232,1.8490592771328842,0.0850314791273305,0.09869156740222446,0.14298766691581571,0.07692307692307694,0.07905359716718811,-0.18810436654036375,8.161499611499611,16.833333333333332,0.41666666666666663,9.796146474784246,0
20,1,13,0,0.54,0,0,12,508,441,0.87,8,8,1,0.8031496062992126,0.6068139963167587,1.9272059610958632,0.08674260839281542,0.09305048903634913,0.13092989679367034,0.0625,0.05648755782522491,-0.2196599571133093,9.01985028860029,16.933333333333337,0.5571428571428572,10.901609041038977,1
8,0,3,0,0.46,1,0,12,438,373,0.85,6,9,1,0.8571428571428571,0.6918402777777778,1.9391006415572125,0.08575535286088398,0.06837269470067903,0.11996101715226962,0.062499999999999986,0.05853058588175597,-0.30212891600326675,9.841926302863804,17.733333333333334,0.5333333333333334,11.223042090736588,0
23,1,10,0,0.56,0,0,9,568,507,0.89,5,10,1,0.7850467289719626,0.7178571428571429,1.6275111073834538,0.09629883685119699,0.11160701534948551,0.12844299565588282,0.06249999999999999,0.06584769876597066,-0.0971801595936009,7.542055860805862,14.266666666666666,0.5476190476190477,9.571341631717436,1
10,0,0,0,0.44,2,1,15,452,395,0.87,5,9,2,0.7804878048780488,0.6856287425149701,1.8876263566159797,0.08609271155569442,0.09510960884591532,0.13699093067702126,0.0625,0.06643906186473517,-0.11337613405552588,8.264513437950939,16.4,0.580952380952381,10.168289527815276,0
16,1,7,3,0.55,3,0,5,608,570,0.94,7,9,2,0.845360824742268,0.8133514986376021,1.9069694960240213,0.11012778685026457,0.12161771829267833,0.139567992772129,0.0833333333333333,0.08699300952980282,-0.13527441538038487,8.527314814814815,17.636363636363637,0.3272727272727272,9.650686813186814,1
7,0,0,1,0.45,0,0,13,518,474,0.92,5,8,5,0.890625,0.7633451957295374,1.9633890812801709,0.09306943785927585,0.09403616017203764,0.1396652876626546,0.07142857142857142,0.06488294328083416,-0.271974029546191,9.813047270190127,19.692307692307693,0.3461538461538461,11.088194137304045,0
13,1,4,1,0.61,0,0,16,626,513,0.82,5,9,1,0.8767123287671232,0.7072271386430679,2.017900083345368,0.08188629527538252,0.08890710078292369,0.13513567930333722,0.06249999999999999,0.05572790057903229,-0.20314705995761165,10.312708125208125,19.466666666666665,0.4714285714285714,11.638633042149666,0
7,0,5,6,0.39,2,0,14,322,225,0.7,4,8,2,0.7142857142857143,0.6330409356725146,1.863679987341,0.08344325340638885,0.09861590647312105,0.15305330374908951,0.06666666666666667,0.06382940789783151,-0.12223265255511533,7.534867724867725,14.0,0.7142857142857142,9.52890270403731,1
7,1,2,3,0.37,1,1,7,314,236,0.75,7,8,3,0.6792452830188679,0.5978552278820375,1.686237322779315,0.08137786003036687,0.0959613476219823,0.12367849590567506,0.06249999999999999,0.053261424506572244,0.025800208121533354,7.093892045454546,14.133333333333335,0.7666666666666668,9.767887329743736,0
11,0,5,1,0.63,2,0,8,669,588,0.88,5,9,2,0.8513513513513513,0.7031700288184438,2.0215350300627444,0.07863093083419578,0.09581422500647829,0.11775226834291738,0.0625,0.05849261398295056,-0.2619160128617036,10.315237713675215,19.73333333333333,0.4476190476190475,11.762097662324813,1
19,1,7,1,0.5,2,0,15,395,313,0.79,5,7,4,0.7863247863247863,0.6123110151187905,1.9274975300218573,0.08589191052680571,0.08960803094084342,0.09851697133344631,0.06249999999999999,0.06010418747757009,-0.011095993285155146,7.738237283549783,15.600000000000001,0.4952380952380952,9.791176634396448,1
4,0,1,3,0.5,5,0,14,374,307,0.82,5,7,8,0.7741935483870968,0.6167023554603854,1.8313662257748802,0.07512806220296887,0.0807929841338472,0.12110676894144087,0.06249999999999999,0.05492464027175678,-0.09348500288653995,8.373299963924964,16.53333333333333,0.6000000000000001,10.830961115543495,0
9,1,2,1,0.42,6,0,11,330,253,0.77,5,5,15,0.7254901960784313,0.5170807453416149,1.7434810967917458,0.08289222148654314,0.08959507529448363,0.10471053211513609,0.06249999999999999,0.06648222044145435,-0.05350225871961885,7.1484126984127,13.6,0.7571428571428572,9.883278919148484,1
12,0,9,6,0.58,3,1,14,619,527,0.85,7,9,2,0.8695652173913043,0.7320061255742726,2.075068663979343,0.08148185388276834,0.0858488894780486,0.1346797524660822,0.06666666666666667,0.07011859442222584,-0.28628203599942376,10.452669922669921,19.71428571428571,0.3956043956043957,11.402391902603906,0
23,1,2,1,0.67,0,0,12,721,654,0.91,5,9,1,0.8545454545454545,0.7597701149425288,1.9176316080792914,0.10148632174199304,0.114018164833995,0.11372868972570825,0.07692307692307691,0.08571661511203191,-0.2688639939239513,9.006882006882005,18.333333333333332,0.3484848484848485,10.302274918064393,1
4,0,3,2,0.33,2,0,8,288,223,0.77,5,5,20,0.7912087912087912,0.5842105263157895,1.7215226590859736,0.09253719570010706,0.09841656806091859,0.13055349542770248,0.07142857142857142,0.07531528761289882,-0.2372923360628196,7.068831168831168,13.999999999999998,0.6602564102564102,9.177970533918707,0
18,1,4,4,0.48,1,0,10,520,463,0.89,5,7,4,0.773109243697479,0.5695020746887967,1.6870159817631722,0.0937652495481473,0.10219744508999458,0.17218924946029404,0.062499999999999986,0.041591420433519835,-0.22843341247592827,8.638489808802309,15.866666666666665,0.5904761904761905,10.68808862425769,0
12,0,5,1,0.52,1,0,9,595,525,0.88,7,10,1,0.8620689655172413,0.8117154811715481,1.9834206947740738,0.09333168902317023,0.10190336114452644,0.11241232110933723,0.07692307692307693,0.08309905444026443,-0.17566303870753397,9.325785325785326,19.333333333333336,0.303030303030303,10.615828031617506,1
21,1,7,3,0.66,2,0,12,668,610,0.91,5,9,1,0.8428571428571429,0.713474025974026,1.976740322741135,0.08049466513923614,0.07936800327393262,0.13998294410720538,0.062499999999999986,0.052882104412201425,-0.2924456402598664,10.105709394771894,18.666666666666664,0.4190476190476191,11.017245880045381,0
12,0,2,3,0.34,2,0,6,287,233,0.81,4,7,7,0.7294117647058823,0.6789667896678967,1.7580094665883166,0.09792276595808885,0.10369231401031627,0.1415373338427235,0.08333333333333333,0.09253005936706737,-0.16065953521539553,7.368849206349208,15.454545454545453,0.42727272727272725,8.989564928535515,0
8,1,4,0,0.39,2,0,10,294,227,0.77,6,7,4,0.625,0.5087108013937283,1.64282259771956,0.09040102970173085,0.09149474261652368,0.12433105859818352,0.06249999999999999,0.05518527467954605,-0.1447730230737549,6.597693452380953,12.8,0.8047619047619048,9.620544862948497,0
22,0,3,7,0.61,2,0,13,549,490,0.89,5,9,2,0.8088235294117647,0.6858638743455497,1.99524254099478,0.08043607598279061,0.09340294055998588,0.13789044325017688,0.0625,0.06155677871348064,-0.07768803620489342,9.149019903707405,18.133333333333333,0.5000000000000001,11.342483285473593,1
11,1,11,2,0.59,1,0,7,729,643,0.88,6,9,4,0.8372093023255814,0.7190812720848057,1.9025264981284367,0.09018911485690309,0.07673798177703128,0.12644136295740696,0.06666666666666667,0.06571577461820621,-0.2875167087411751,9.947777777777778,18.428571428571427,0.4450549450549451,11.073167276479971,1
3,0,0,2,0.41,0,0,17,437,367,0.84,6,7,1,0.7254901960784313,0.5685483870967742,1.6823993649394442,0.08220656602853568,0.09708455232780536,0.14098620780183943,0.062499999999999986,0.06517232582357262,-0.1310052388145821,7.187019230769231,13.6,0.6428571428571428,9.64020326596124,0
19,1,3,7,0.6,1,0,9,600,483,0.8,4,9,4,0.7938931297709924,0.6949910554561717,1.9742928812259715,0.08187045186913292,0.08203394159414608,0.1257800119611915,0.06666666666666668,0.06347030909745321,-0.17223582217000757,9.299726754726754,18.714285714285715,0.4670329670329671,10.933568658723457,0
9,0,1,3,0.4,2,0,8,333,228,0.68,9,8,6,0.6736842105263158,0.6523809523809524,1.7096332626144397,0.08906601449887419,0.10403498037850759,0.10041287105879354,0.06249999999999999,0.0708475504082286,0.19810909550298356,6.4945684523809515,12.666666666666664,1.2904761904761906,7.703564224061925,1
7,1,2,1,0.49,1,0,14,505,413,0.82,5,9,2,0.8,0.7022357723577236,1.9334583279994706,0.08953235576333317,0.09318635075283196,0.12958541075794183,0.06249999999999999,0.060118848729572474,-0.061901091756020425,8.908590367965367,16.666666666666664,0.5952380952380952,10.881730646804176,0
17,0,4,0,0.51,0,0,8,506,421,0.83,4,7,10,0.8031496062992126,0.6625475285171103,1.8620513662692297,0.09170576660872333,0.10339295916092717,0.10947173468765498,0.06249999999999999,0.061848965805769575,-0.23459488244175858,9.25167055167055,16.93333333333333,0.580952380952381,10.901146236299857,0
12,1,5,2,0.47,2,0,10,354,269,0.76,4,7,3,0.7592592592592593,0.6386861313868614,1.8798900676838448,0.09144164851780533,0.0931818996827197,0.1292612392463991,0.07142857142857142,0.06954331367963945,-0.18522503528914958,8.165105727605729,16.615384615384617,0.4807692307692307,10.069237264283704,1
10,0,3,3,0.53,5,0,17,430,337,0.78,5,7,8,0.7441860465116279,0.6115241635687733,1.9561198890142761,0.07417776187175604,0.08323483882940952,0.14515688437746643,0.06249999999999999,0.06201711674081377,-0.21453597519911055,8.854200487012987,17.200000000000006,0.5476190476190476,11.029357767201017,0
15,1,7,2,0.57,1,0,12,547,476,0.87,7,9,2,0.8,0.7195431472081218,1.7936073707458857,0.0904590278691994,0.1003874057601521,0.1353210738478947,0.0625,0.06992630292662838,-0.1262578789050021,8.116612554112553,13.999999999999998,0.6190476190476191,8.91690558659868,1
6,0,1,0,0.43,3,0,16,350,268,0.77,5,8,1,0.6881720430107527,0.5609756097560976,1.6308791170760564,0.08896064493417946,0.09593295585847508,0.1342822685432824,0.06250000000000001,0.06201583130167261,-0.17421121694284844,6.280877976190477,12.4,0.6857142857142858,8.67505824747053,0
18,1,10,2,0.46,1,0,7,446,377,0.85,8,9,2,0.7777777777777778,0.701171875,1.959835241157507,0.08748811902881637,0.09612072534461774,0.15780512815380138,0.06249999999999999,0.05921744307745801,-0.26434823737633983,9.399080086580087,16.8,0.580952380952381,11.013020352434857,0
13,0,8,1,0.54,1,0,5,521,466,0.89,5,7,2,0.8,0.6314699792960663,1.7328679513998633,0.09085912896959047,0.10112998496455242,0.12770837573749294,0.06666666666666667,0.0674566409860005,-0.23757964669104156,8.866091871091871,17.142857142857142,0.4945054945054944,10.673232323232323,0
16,1,4,0,0.58,1,0,11,639,570,0.89,6,10,1,0.8387096774193549,0.7448979591836735,1.907283999321379,0.08528625940239914,0.10254107650491115,0.16154869208371248,0.06666666666666667,0.0690990618912746,-0.1471716919340594,9.37002664002664,17.714285714285715,0.532967032967033,10.697195824172537,1
6,0,2,0,0.42,3,0,6,445,359,0.81,5,8,1,0.7777777777777778,0.6614077669902912,1.9606956234588968,0.09625591681822183,0.10249649805065487,0.14124613320040288,0.07142857142857142,0.07878411752860479,-0.24771415865387397,8.338876004947434,16.615384615384617,0.47435897435897434,10.120727917406473,0
9,1,2,1,0.43,2,0,7,443,379,0.86,6,8,9,0.7692307692307693,0.6765327695560254,1.9305992143940096,0.08955571737566584,0.0947012633094585,0.13081841974817537,0.06666666666666667,0.05632127762646767,-0.01906946390196605,7.938333333333333,16.714285714285715,0.48351648351648363,10.000296980833804,1
14,0,9,6,0.57,2,1,18,558,497,0.89,7,8,6,0.8333333333333334,0.7385844748858448,1.7968719848695855,0.10238115759121585,0.11339689499213164,0.1314282657186315,0.07142857142857142,0.0802073641857266,-0.3785474519773012,9.351794039294038,16.615384615384617,0.48717948717948717,10.165292166030826,0
17,1,7,1,0.58,2,0,9,666,609,0.91,5,9,3,0.8493150684931506,0.7082717872968981,2.047239573895154,0.08809210523699298,0.0902105708508774,0.11609409714932067,0.0625,0.06461623997847844,-0.20899978532099633,10.08923402985903,19.466666666666665,0.4571428571428572,11.660426539330158,1
14,0,6,3,0.42,1,0,10,425,352,0.83,4,9,2,0.7899159663865546,0.7112244897959183,1.9394543336976175,0.0816235796877341,0.0881342805780311,0.1306802295263866,0.07142857142857142,0.06262385473997653,-0.248556960580522,9.210945205588063,18.30769230769231,0.40384615384615385,10.594213921613305,0
14,1,7,1,0.62,3,2,14,531,447,0.84,7,9,1,0.8403361344537815,0.6933471933471933,1.8525351810934862,0.08301308948778842,0.0961686616492464,0.12242888687249348,0.062499999999999986,0.05960649093765187,-0.20974091114594756,9.465943778443778,15.866666666666664,0.6238095238095237,10.725011712380182,0
12,0,4,1,0.38,1,1,11,261,177,0.68,5,6,4,0.6987951807228916,0.573076923076923,1.5568671541020582,0.09507244955365547,0.10053367979089162,0.15760657569430628,0.07142857142857142,0.06203732929025677,-0.16456868895632124,6.562128942486084,12.76923076923077,0.5641025641025641,8.75399359020304,1
23,1,15,1,0.57,1,0,9,572,488,0.85,5,9,2,0.8307692307692308,0.7061567164179104,1.9164326262197444,0.09603707238666265,0.09366375726929047,0.10579640335779247,0.0625,0.0626722917156375,-0.13734228860566983,9.309862012987011,17.333333333333332,0.5476190476190477,11.11859152891396,1
7,0,2,3,0.43,2,0,10,369,288,0.78,5,6,5,0.7474747474747475,0.5269886363636364,1.5607104090414063,0.10253719401305182,0.09852657119606822,0.11684054304867939,0.06666666666666667,0.05959277600160955,-0.10438734406396787,7.375728715728716,14.142857142857144,0.653846153846154,9.689769471989152,0
16,1,7,1,0.57,2,0,8,612,538,0.88,5,10,1,0.8227848101265823,0.7090663058186739,2.043278857694597,0.07282283769400577,0.08236869835028567,0.1368858172798309,0.0625,0.06175497047424442,-0.2031314947777975,10.359796106671107,21.066666666666666,0.39047619047619053,12.183218938709249,1
11,0,3,0,0.43,2,0,19,439,371,0.85,4,10,1,0.7794117647058824,0.6524701873935264,1.8889283618432269,0.08119189609397459,0.086753932029754,0.10103392688507024,0.06249999999999999,0.05972832604707217,-0.16184249849565954,9.4373361013986,18.13333333333334,0.5,11.298436126996497,0
28,1,9,1,0.65,0,0,7,726,657,0.9,5,10,2,0.9210526315789473,0.7365308804204993,2.0865717262118766,0.09021503422640105,0.09512014603532418,0.10538851985937467,0.06249999999999999,0.060678979617048004,-0.1725959390467462,10.620867673992674,20.266666666666662,0.4380952380952381,11.824648269612261,1
1,0,0,0,0.35,3,1,11,320,243,0.76,5,6,15,0.7474747474747475,0.584319526627219,1.7298201303799214,0.08734734045923757,0.09722994759442521,0.10947854363584639,0.06666666666666667,0.07844031406304233,-0.1509595304612924,7.5466137566137546,14.142857142857144,0.6978021978021978,9.612438405689806,0
12,1,2,0,0.6,1,0,16,651,593,0.91,6,8,5,0.7719298245614035,0.7302483069977427,1.8854542130678023,0.0885985692616767,0.09192830292332,0.1535732753502722,0.07142857142857141,0.07062880506911878,-0.08956616290410538,8.641445062873633,17.538461538461537,0.4487179487179487,10.358126153172593,0
11,0,5,2,0.4,1,0,17,335,288,0.86,5,7,4,0.6666666666666666,0.562206572769953,1.8028451856568957,0.07321038394559609,0.10254157087566496,0.13865995501613626,0.06249999999999999,0.05312937940951826,-0.02881212120894044,7.941984577922077,15.200000000000001,0.6476190476190474,10.425048743527004,0
30,1,13,4,0.68,3,0,12,720,629,0.87,8,10,1,0.855072463768116,0.7523885350318471,1.984314853169552,0.08736238297384462,0.08605041644379502,0.10955934177584037,0.06666666666666665,0.05955009325075492,-0.12275657119672574,9.873688718688719,19.714285714285708,0.4010989010989011,11.317371262769026,0
4,0,0,2,0.32,4,0,7,246,177,0.72,5,6,5,0.5641025641025641,0.5046728971962616,1.5399605735118704,0.09387755419374297,0.1065405865644499,0.13059018989060936,0.07142857142857141,0.06544781650458889,-0.12264769165500594,6.1945578231292515,12.0,0.7628205128205127,8.733868263136335,1
17,1,6,6,0.51,1,0,16,464,402,0.87,4,8,12,0.7407407407407407,0.6452464788732394,1.9158043218026215,0.07199827993790847,0.08079254843181694,0.1260983632139469,0.0625,0.05887030865308679,-0.11560537205403762,9.213399621212123,18.0,0.5047619047619049,11.273302034858098,1
9,0,3,3,0.49,4,1,8,456,386,0.85,6,8,1,0.7301587301587301,0.6274131274131274,1.9170586427329364,0.07412449309155578,0.08666264312988556,0.13175793336058073,0.062499999999999986,0.05868762405324761,-0.22778269233387852,8.783617424242426,16.799999999999997,0.561904761904762,10.9883157919236,0
16,1,6,1,0.39,2,0,9,393,321,0.82,5,9,1,0.8539325842696629,0.8211009174311926,1.89088471832497,0.11039777982480622,0.11447479962703455,0.1405057209885728,0.09090909090909093,0.09029121355665459,-0.13438625658077377,8.173448773448774,17.8,0.2333333333333333,9.368298368298369,0
9,0,2,4,0.61,2,0,12,665,596,0.9,6,8,1,0.8787878787878788,0.6942078364565588,1.9625340188622489,0.08875562706781055,0.09107960235261128,0.12212911689557515,0.06666666666666667,0.07023448362755108,-0.20764504120803629,9.745095645095644,18.857142857142858,0.4340659340659341,11.064952934921976,0
6,1,4,4,0.54,3,0,20,427,362,0.85,5,8,5,0.7482014388489209,0.6308089500860585,1.9697226760709192,0.0834672963475674,0.07837571596648228,0.10115437752624398,0.0625,0.05657289724182163,-0.2017437092022649,9.184034021534023,18.53333333333333,0.4809523809523809,11.399334624634125,0
5,0,2,0,0.46,6,1,14,349,274,0.79,5,7,3,0.6727272727272727,0.5844155844155844,1.7142006271844212,0.07977581930776294,0.08070020100015214,0.1153739660629452,0.0625,0.05939997045610634,-0.13259861294613606,7.908812194749696,14.666666666666666,0.6857142857142858,10.250710596950034,0
8,1,3,3,0.47,0,0,15,441,355,0.8,4,7,4,0.8,0.6460905349794238,1.9188422551115232,0.0803965650758096,0.08432217407933545,0.13348225616209553,0.06666666666666668,0.07046607654590598,-0.1743581528339256,8.782145262145264,17.857142857142854,0.4670329670329671,10.832831308100523,0
21,0,9,1,0.53,0,0,13,444,373,0.84,5,10,1,0.8103448275862069,0.7484472049689441,1.9464756298459476,0.08756199012410804,0.09312968970577423,0.1396609461158966,0.07142857142857144,0.07124000322917345,-0.24704143853946783,9.153535353535355,17.846153846153847,0.4615384615384615,10.41613539303667,1
9,1,5,4,0.49,3,0,26,394,330,0.84,5,8,1,0.7272727272727273,0.5884146341463414,1.9224011112096215,0.08190452977783574,0.09786295300923264,0.11907217899891362,0.0625,0.06188153847049266,-0.2551349219564604,8.383425775613276,16.133333333333333,0.5190476190476191,10.337453927609726,0
13,0,4,2,0.51,3,0,11,450,387,0.86,5,8,2,0.8103448275862069,0.6350446428571429,1.770403404000146,0.09030352162694623,0.08176381628459625,0.11720916781526991,0.06666666666666667,0.0671583002422667,-0.2529311082718736,8.65934065934066,16.57142857142857,0.5164835164835164,10.576580565379192,1
13,1,4,1,0.55,3,0,11,645,576,0.89,5,9,5,0.8292682926829268,0.7555147058823529,1.9968965608922895,0.1036818390795829,0.10831769082761457,0.1281835034858006,0.07142857142857142,0.07101174569741955,-0.2878673395368321,9.78762368583797,18.923076923076923,0.3846153846153846,10.786102156693758,0
14,0,5,0,0.45,2,0,7,476,402,0.84,5,9,2,0.6833333333333333,0.6481481481481481,1.766648752680641,0.08146155375939093,0.09511483484631306,0.11034185907870761,0.062499999999999986,0.06796549800693832,-0.05340104621304605,7.996341852591853,15.999999999999998,0.6714285714285714,10.409291051966424,1
21,1,8,3,0.4,0,0,12,402,342,0.85,5,8,5,0.7192982456140351,0.6041666666666666,1.767611917652557,0.09523226890540894,0.09989275388704914,0.1227129810298857,0.0625,0.05611768108515476,-0.27468705151691336,8.691443452380954,15.2,0.6142857142857144,10.66856637010902,1
7,0,3,3,0.6,1,0,8,552,501,0.91,5,9,2,0.7603305785123967,0.6583333333333333,1.9550839066643968,0.09084880420127632,0.08572215040713951,0.13921402484910606,0.06666666666666667,0.04989645705529571,-0.15523209158331083,8.641969696969698,17.285714285714285,0.510989010989011,10.620400940349791,0
